hotel_id,direction,description,attributes,latitude,longitude,scores
1220,"125 Milton Avenue Southeast, Atlanta, GA 30315, Estados Unidos","El Luxury 1B1B pool Downton se encuentra en Atlanta, Georgia, y ofrece balcón. Se encuentra a 1,9 km del estadio estatal de Georgia y ofrece seguridad durante todo el día. Cuenta con piscina al aire libre abierta todo el año, conexión WiFi gratuita, aparcamiento privado gratuito y estación de carga para vehículos eléctricos.

Apartamento sostenible con 1 dormitorio, terraza, sala de estar y TV de pantalla plana. El alojamiento dispone de aire acondicionado y cocina. Este alojamiento es para no fumadores.

También hay un jardín.

El zoológico de Atlanta se encuentra a 3,1 km del apartamento, mientras que el College Football Hall of Fame está a 5 km. El aeropuerto más cercano es el aeropuerto internacional Hartsfield-Jackson de Atlanta, ubicado a 10 km del Luxury 1B1B pool Downton.","['Gimnasio', 'Parking gratis', 'Adaptado personas de movilidad reducida', 'Habitaciones sin humo', 'Terraza', 'Habitaciones familiares', 'WiFi gratis', 'Piscina al aire libre']",33.71924829,-84.3875578,[]
1231,"2230 Northwest 14th Avenue, Gainesville, FL 32605, Estados Unidos","El Entirely Private Tiny Home - 1 Mile to UF se encuentra en Gainesville y ofrece alojamiento con aire acondicionado y patio. Hay WiFi y aparcamiento gratuitos. El establecimiento es para no fumadores y se encuentra a 2,7 km del estadio Ben Hill Griffin.

Este apartamento cuenta con 1 dormitorio, cocina con microondas y nevera, TV de pantalla plana, zona de estar y baño con ducha. Se proporcionan toallas y ropa de cama. El alojamiento cuenta con entrada privada.

El establecimiento alberga un jardín.

El Entirely Private Tiny Home - 1 Mile to UF se encuentra a 4,8 km de la Universidad de Florida y a 4,2 km del estadio Regal Cinemas Royal Park 16. El aeropuerto regional de Gainesville, el más cercano, queda a 9 km.","['Parking adaptado para personas de movilidad reducida', 'Parking gratis', 'Mesa de comedor', 'Fogones', 'WiFi gratis', 'Cafetera', 'Productos de limpieza', 'Parking en la calle']",29.6650118,-82.3544708,
1318,"96 Dimitrakopoulou Γ3, Atenas, 11741, Grecia","El Athenian Center Athens Koukaki se encuentra en pleno centro de Atenas, a poca distancia de la estación de metro Syngrou/Fix y del Museo de la Acrópolis. Ofrece WiFi gratuita, aire acondicionado, horno y cafetera. Este apartamento tiene balcón. También se puede comer al aire libre.

El apartamento es amplio y dispone de cocina totalmente equipada con tostadora, nevera y hervidor de agua. Se proporcionan toallas y ropa de cama. El Athenian Center Athens Koukaki es hipoalergénico e insonorizado.

Cerca del alojamiento hay varios lugares de interés, como la colina Filopappos, el Odeón de Herodes Ático y la estación de metro Akropolis. El aeropuerto Eleftherios Venizelos es el más cercano y está a 32 km del Athenian Center Athens Koukaki.","['Tostadora', 'Aire acondicionado', 'Mesa de comedor', 'Fogones', 'Horno', 'WiFi gratis', 'Cafetera', 'Productos de limpieza']",37.963302,23.722098,"[{'Estudio': '1 sofá camay1 cama doble grande'}, {'Personal': '9.9'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '9.6'}]"
1337,"2 Κρόνου, Vouliagmeni, Atenas, 16671, Grecia","Located within the Vouliagmeni district in Athens, Stylish condo steambath, 200mbps near the beaches has air conditioning, a patio, and inner courtyard views. It is situated 700 metres from Megalo Kavouri Beach and provides a lift. Providing free WiFi throughout the property, the non-smoking apartment has a sauna.

The spacious apartment with a terrace and garden views features 1 bedroom, a living room, a flat-screen TV, an equipped kitchen with a dishwasher and an oven, and 1 bathroom with a hot tub. Towels and bed linen are provided in the apartment. The property has an outdoor dining area.

Guests can also relax in the garden.

Mikro Kavouri Beach is 700 metres from the apartment, while Paralia Apollonies Voulas Β is 1.1 km away. The nearest airport is Eleftherios Venizelos Airport, 19 km from Stylish condo steambath, 200mbps near the beaches.","['Aire acondicionado', 'Jardín', 'Calefacción', 'Habitaciones sin humo', 'Habitaciones familiares', 'Πλατεία Νυμφών\n2,2 km', 'WiFi gratis', 'Ascensor', 'Πλατεία Ρόδων\n2,2 km', 'Πλατεία Γεωργίου Δόγκα\n2 km']",37.82456327,23.77437629,
1405,"29 Ιεροσολύμων, Atenas, 11252, Grecia","El Blue Ark Lavish Sauna Suite se encuentra en Atenas, a 1,8 km del Museo Arqueológico Nacional de Atenas y a 5 km de la colina Licabeto, y ofrece WiFi gratuita, jardín y aire acondicionado. El apartamento dispone de aparcamiento privado y está a 2,4 km de la plaza Omonia. La estación de Agios Nikolaos está a 730 metros.

El apartamento cuenta con 4 dormitorios, TV de pantalla plana vía satélite, lavadora, baño con ducha y cocina equipada con lavavajillas y microondas. Se proporcionan toallas y ropa de cama.

El Blue Ark Lavish Sauna Suite cuenta con sauna.

La zona comercial de la calle Ermou se encuentra a 3,8 km del alojamiento, mientras que el teatro nacional de Grecia está a 2,3 km. El aeropuerto Elefthérios Venizélos es el más cercano y está a 35 km del Blue Ark Lavish Sauna Suite. Se proporciona servicio de enlace con el aeropuerto por un suplemento.","['Aire acondicionado', 'Jardín', 'Traslado aeropuerto', 'Habitaciones sin humo', 'Calefacción', 'Habitaciones familiares', 'WiFi gratis', 'Parking privado']",38.0034505,23.7315914,"[{'Personal': '9.9'}, {'Instalaciones y servicios': '9.8'}, {'Limpieza': '9.8'}, {'Confort': '9.8'}, {'Relación calidad-precio': '9.8'}, {'Ubicación': '8.5'}, {'WiFi gratis': '10'}]"
1414,"Quarterman Drive 314, Savannah, 31410, Estados Unidos",,"['Parking gratis', 'Cocina', 'Utensilios de cocina', 'Lavavajillas', 'Fogones', 'Horno', 'WiFi gratis', 'Lavadora']",32.0275237,-80.9710041,[{'Habitación Familiar': '2 literasy3 camas dobles grandes'}]
1418,"16 Tzireon Street, Atenas, 11742, Grecia","El Elegant Acropolis se encuentra en el centro de Atenas, a poca distancia de la estación de metro de Akropolis y del Museo de la Acrópolis, y ofrece WiFi gratuita, aire acondicionado, nevera y cafetera. Se encuentra a 700 metros de la estación de metro Syngrou/Fix y cuenta con ascensor. El establecimiento ofrece servicio de enlace con el aeropuerto y servicio de alquiler de bicicletas.

El apartamento es amplio y cuenta con balcón, vistas a la ciudad, 3 dormitorios, sala de estar, TV de pantalla plana, cocina equipada con horno y tostadora y 2 baños con ducha a ras de suelo. El alojamiento está insonorizado y cuenta con bañera de hidromasaje. El apartamento ofrece ropa de cama, toallas y servicio de lavandería.

Hay un supermercado pequeño en el apartamento.

El apartamento cuenta con zona de juegos cubierta. El Elegant Acropolis ofrece servicio de alquiler de coches. En las inmediaciones se puede practicar ciclismo.

Cerca del alojamiento hay varios lugares de interés, como el Partenón, Anafiotika y el Odeón de Herodes Ático. El aeropuerto Eleftherios Venizelos es el más cercano y está a 31 km del Elegant Acropolis.","['Aire acondicionado', 'Servicio de lavandería', 'Traslado aeropuerto', 'Habitaciones sin humo', 'Calefacción', 'Habitaciones familiares', 'WiFi gratis', 'Ascensor']",37.968518,23.7309914,"[{'Personal': '9.7'}, {'Instalaciones y servicios': '9.9'}, {'Limpieza': '9.8'}, {'Confort': '9.8'}, {'Relación calidad-precio': '9.8'}, {'Ubicación': '10.0'}, {'WiFi gratis': '8.3'}]"
1426,"Meletiou Piga, Atenas, 11636, Grecia","El Ma Maison Acropolis Mansion, Suite No6, Ultra High Speed Internet 500 Mbps, 500 metros de la Acrópolis se encuentra en una zona céntrica de Atenas y ofrece vistas a la ciudad desde el balcón. Ofrece vistas al jardín y WiFi gratuita en todas las instalaciones.

La villa cuenta con aire acondicionado, 3 dormitorios, sala de estar, cocina totalmente equipada con nevera y cafetera y baño con ducha y artículos de aseo gratuitos. La villa proporciona toallas y ropa de cama.

El personal de la recepción 24 horas habla griego e inglés.

Cerca de la villa hay varios lugares de interés, como el templo de Zeus Olímpico, el Museo de la Acrópolis y la estación de metro de Akropolis. El aeropuerto más cercano es el aeropuerto Eleftherios Venizelos, a 31 km del Ma Maison Acropolis Mansion, Suite No6, Internet de ultra alta velocidad 500 Mbps, 500 metros de la Acrópolis, y El establecimiento ofrece servicio de enlace con el aeropuerto por un suplemento.",,37.96731809,23.73561513,"[{'Personal': '9.8'}, {'Instalaciones y servicios': '9.8'}, {'Limpieza': '9.8'}, {'Confort': '9.6'}, {'Relación calidad-precio': '9.2'}, {'Ubicación': '9.2'}]"
1447,"37 East Columbus Street, Columbus, 43206, Estados Unidos",,"['Tostadora', 'Nevera', 'Microondas', 'Cocina', 'Utensilios de cocina', 'Lavavajillas', 'Horno', 'WiFi gratis', 'Lavadora']",39.94632075,-82.99633015,[]
1472,"via IRAKLEIDON 15-17 primo piano int.1, Atenas, 11851, Grecia",,"['Aire acondicionado', 'Calefacción', 'Habitaciones sin humo', 'WiFi gratis', 'Ascensor']",37.97549014,23.71759514,"[{'Personal': '9.9'}, {'Instalaciones y servicios': '9.7'}, {'Limpieza': '9.8'}, {'Confort': '9.7'}, {'Relación calidad-precio': '9.6'}, {'Ubicación': '10'}, {'WiFi gratis': '10'}]"
1490,"11 Rue Rochette, 71000 Mâcon, Francia","Boasting a sauna, Maison Okaina. Pour 8. Au centre-ville de Mâcon is situated in Mâcon. With free private parking, the property is 2.9 km from Mâcon Exhibition Centre and 39 km from Ainterexpo. Featuring free WiFi throughout the property, the non-smoking holiday home has a sauna.

The spacious holiday home features 4 separate bedrooms, 2 bathrooms, a fully equipped kitchen with a dining area and dishwasher, and a living room with a flat-screen TV. Towels and bed linen are available in the holiday home. At the holiday home, there is a dressing room for guests to change in.

Commanderie Golf Course is 5.9 km from Maison Okaina. Pour 8. Au centre-ville de Mâcon, while Gare de Mâcon Loché TGV is 6.9 km from the property. The nearest airport is Lyon - Saint Exupery Airport, 86 km from the accommodation.","['Parking gratis', 'Habitaciones sin humo', 'Mesa de comedor', 'Habitaciones familiares', 'WiFi gratis', 'Cafetera']",46.3057283,4.8330637,[]
1500,"Boulevard Northeast 542, Atlanta, 30308, Estados Unidos","El establecimiento se encuentra en el centro de Atlanta, a 1,6 km del lugar histórico nacional Martin Luther King Jr. y del teatro FOX. El Luxe 1BR w Balcony in Downtown 542Blvd206 ofrece aire acondicionado. Se encuentra a 2,6 km del parque Piedmont y dispone de ascensor.

Apartamento de 1 dormitorio con conexión WiFi gratuita, TV, lavadora y cocina con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

El centro nacional de derechos civiles y humanos y el NEW World of Coca-Cola se encuentran a 2,7 km del apartamento. El aeropuerto más cercano es el aeropuerto de DeKalb-Peachtree, ubicado a 14 km. Luxe 1BR con balcón en el centro 542Blvd206.","['Parking gratis', 'Cocina', 'Utensilios de cocina', 'Fogones', 'Horno', 'WiFi gratis', 'Lavadora', 'Parking en la calle']",33.7691135,-84.3721532,"[{'Apartamento': '1 cama doble grande'}, {'Personal': '9.2'}, {'Instalaciones y servicios': '9.6'}, {'Limpieza': '9.4'}, {'Confort': '9.8'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '9.2'}]"
1507,"Parkway Drive Northeast 525, Atlanta, 30308, Estados Unidos","El Downtown New Built Roof top balcony City View 525Pkwy408 se encuentra en el centro de Atlanta, a 1,6 km del teatro FOX, y ofrece alojamiento con aire acondicionado, WiFi gratuita y TV. Esta casa se encuentra a 2,4 km del NEW World of Coca-Cola y a 2,6 km del parque Piedmont.

La casa cuenta con patio, 1 dormitorio, sala de estar y cocina bien equipada con nevera y lavavajillas. Se proporcionan toallas y ropa de cama.

La casa se encuentra a 1,6 km del sitio histórico nacional Martin Luther King Jr. y a 2,4 km del Centro Nacional de Derechos Civiles y Humanos. El aeropuerto más cercano es el de DeKalb-Peachtree, ubicado a 14 km del Downtown New Built Roof top balcony City View 525Pkwy408.","['Ropa de cama', 'Nevera', 'Microondas', 'Cocina', 'Lavavajillas', 'Fogones', 'Horno', 'WiFi gratis', 'Lavadora']",33.7686857,-84.3727897,"[{'Personal': '9.4'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '9.4'}]"
1518,"11 Rue Rochette, 71000 Mâcon, Francia","Boasting a sauna, Maison Okaina. Pour 8. Au centre-ville de Mâcon is situated in Mâcon. With free private parking, the property is 2.9 km from Mâcon Exhibition Centre and 39 km from Ainterexpo. Featuring free WiFi throughout the property, the non-smoking holiday home has a sauna.

The spacious holiday home features 4 separate bedrooms, 2 bathrooms, a fully equipped kitchen with a dining area and dishwasher, and a living room with a flat-screen TV. Towels and bed linen are available in the holiday home. At the holiday home, there is a dressing room for guests to change in.

Commanderie Golf Course is 5.9 km from Maison Okaina. Pour 8. Au centre-ville de Mâcon, while Gare de Mâcon Loché TGV is 6.9 km from the property. The nearest airport is Lyon - Saint Exupery Airport, 86 km from the accommodation.","['Parking gratis', 'Habitaciones sin humo', 'Mesa de comedor', 'Habitaciones familiares', 'WiFi gratis', 'Cafetera']",46.3057283,4.8330637,[]
1536,"3300 Roswell Road Northwest, Atlanta, GA 30305, Estados Unidos","El 1 Bed Glorious Stay! ofrece alojamiento con aire acondicionado, piscina privada, vistas al jardín y balcón. se encuentra en Atlanta. Este apartamento se encuentra a 7,4 km del jardín botánico de Atlanta y a 7,5 km de la estación Atlantic.

Apartamento de 1 dormitorio con conexión WiFi gratuita, TV de pantalla plana, lavadora y cocina con minibar.

El centro de historia de Atlanta se encuentra a 700 metros del apartamento, mientras que el Museo Superior de Arte está a 6,9 km. El aeropuerto más cercano es el de DeKalb-Peachtree, ubicado a 8 km del 1 Bed Glorious Stay!.","['TV de pantalla plana', 'Cocina', 'Sauna', 'Calefacción', 'WiFi gratis', 'Piscina', 'Lavadora', 'Zona de cocina']",33.8454714,-84.3811624,[{'Apartamento de 1 dormitorio': '1 cama doble grande'}]
1557,"1400 West Peachtree Street Northwest 2721, Atlanta, GA 30309, Estados Unidos","El Luxury Midtown Penthouse es un establecimiento con piscina privada situado en Atlanta, a solo 1,1 km de la estación Atlantic y a 1,7 km del parque Piedmont. El alojamiento está a 600 metros del Museo Superior de Arte y cuenta con aire acondicionado, WiFi gratuita y aparcamiento privado.

Apartamento con acceso directo a un balcón, 2 dormitorios independientes y cocina totalmente equipada. Hay TV de pantalla plana.

El jardín botánico de Atlanta se encuentra a 1,8 km del apartamento, mientras que el teatro FOX está a 3,2 km. El aeropuerto más cercano es el de DeKalb-Peachtree, ubicado a 12 km del Luxury Midtown Penthouse.","['TV de pantalla plana', 'Parking gratis', 'Cocina', 'Estación de carga de vehículos eléctricos', 'WiFi gratis', 'Piscina', 'Lavadora']",33.7927509,-84.3880663,[]
