hotel_id,direction,description,attributes,latitude,longitude,scores
19085,"191 East Pine Street, Orlando, FL 32801, Estados Unidos","El Embassy Suites by Hilton Orlando Downtown está situado en el centro de Orlando, a 16,4 km del Universal Orlando Resort. Hay una piscina al aire libre.

Las suites del Embassy Suites by Hilton Orlando Downtown incluyen nevera y microondas.

El Embassy Suites by Hilton Orlando Downtown sirve un delicioso desayuno gratuito preparado al momento. El hotel también cuenta con recepción gratuita por las noches y centro de fitness de última generación.

El Walt Disney World Resort está a 28 km. El centro de convenciones de Orange County está a 19,3 km. El aeropuerto internacional de Orlando está a 19,4 km del Embassy Suites by Hilton Orlando Downtown.","['Habitaciones familiares', 'Desayuno fabuloso', 'Parking privado', 'Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Gimnasio', 'Tetera/cafetera en todas las habitaciones', 'Restaurante', 'Bar']",28.54154085,-81.37541592,
19088,"Celebration, Orlando, 34747, Estados Unidos","Este increíble establecimiento de 6 dormitorios con vistas al lago se encuentra en el distrito Celebration de Orlando, a 7,5 km del parque acuático Disney's Blizzard Beach, a 7,6 km del parque temático Disney's Animal Kingdom y a 8,2 km del ESPN Wide World of Sports. Ofrece piscina privada, WiFi gratuita y aparcamiento privado gratuito.

La villa cuenta con aire acondicionado, 6 dormitorios independientes, cocina totalmente equipada con lavavajillas y microondas y 4 baños. Hay TV.

El Disney's Boardwalk se encuentra a 8,9 km de la villa, mientras que Disney's Hollywood Studios está a 9,3 km. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 33 km del This amazing 6 Bedroom property with a lake view villa.",,28.320501,-81.59522,"[{'Personal': '7.5'}, {'Instalaciones y servicios': '7.5'}, {'Limpieza': '8.8'}, {'Confort': '10'}, {'Relación calidad-precio': '8.8'}, {'Ubicación': '7.5'}]"
19103,"12005 Regency Village Drive, Orlando, FL 32821, Estados Unidos","El Holiday Inn & Suites Orlando - International Dr S, an IHG Hotel se encuentra en Orlando, a 5,4 km de SeaWorld's Discovery Cove, y ofrece alojamiento con piscina al aire libre, aparcamiento privado gratuito, centro de fitness y salón compartido. Este hotel de 3 estrellas ofrece servicio de habitaciones, recepción 24 horas y WiFi gratuita. Además, hay cajero automático, servicio de conserjería y servicio de organización de excursiones.

Las habitaciones están equipadas con aire acondicionado, TV de pantalla plana vía satélite, nevera, cafetera, ducha, artículos de aseo gratuitos y escritorio. Las habitaciones disponen de hervidor de agua y baño privado con bañera y secador de pelo. Algunas tienen zona de cocina. Las habitaciones incluyen ropa de cama y toallas.

Todos los días se sirve un desayuno a la carta, inglés/irlandés completo o americano. El Holiday Inn & Suites Orlando - International Dr S, an IHG Hotel alberga un restaurante de cocina americana. También se pueden solicitar platos vegetarianos, sin lácteos y veganos.

El alojamiento tiene terraza.

El Holiday Inn & Suites Orlando - International Dr S, an IHG Hotel alberga un centro de negocios y máquinas expendedoras de aperitivos y bebidas.

El SeaWorld Orlando se encuentra a 6,3 km del hotel, mientras que Disney Springs está a 7 km. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 18 km del Holiday Inn & Suites Orlando - International Dr S, an IHG Hotel.",,28.390694,-81.48701,
19137,"8505 West Irlo Bronson Memorial, Orlando, FL 34747, Estados Unidos","Este complejo ocupa más de 566 hectáreas y se encuentra junto al Walt Disney World Resort. Ofrece villas y suites a 5 minutos en coche del parque acuático River Island, que alberga toboganes de agua y un río lento de 366 metros.

El Holiday Inn Club Vacations At Orange Lake Resort dispone de villas y suites con WiFi, cocina o zona de cocina y baño privado. Algunas habitaciones también tienen sofá cama.

Los huéspedes pueden practicar esquí acuático en el lago. Además, el establecimiento cuenta con 4 campos de golf, 3 salas de juego, 1 campo de minigolf y servicio gratuito de traslado dentro del complejo.

El Orange Lake Resort alberga 8 restaurantes que sirven platos americanos y caribeños. Además, algunos ofrecen actuaciones en directo.

El Orange Lake Holiday Inn Club Vacations está a menos de 22,4 km del Seaworld y a menos de 28,8 km del Universal Orlando Resort.","['Habitaciones familiares', '7 restaurantes', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'WiFi gratis', 'Parque acuático', 'Gimnasio', 'Parking gratis', 'Muy buen desayuno', 'Bar']",28.3473872,-81.62379384,
19160,"4840 Cayview Ave, Orlando, FL 32819, Estados Unidos","Nuevo: estación de carga de coches eléctricos está disponible en la propiedad ahora.

El Executive 3 Bedroom Vista Cay Villa at Universal se encuentra en Orlando y ofrece alojamiento con piscina al aire libre, WiFi gratuita, centro de negocios y servicio de venta de entradas. El establecimiento se encuentra a 16 minutos a pie del centro de convenciones de Orange County y a 2,1 km de International Drive Orlando.

El apartamento dispone de 3 dormitorios y sala de estar con TV de pantalla plana vía satélite y reproductor de DVD. La cocina está equipada con lavavajillas, horno, microondas, cafetera y hervidor de agua.

El establecimiento cuenta con bañera de hidromasaje y centro de fitness. El Vista Cay Villa cuenta con barbacoa.

El SeaWorld Orlando se encuentra a 2,6 km del alojamiento, mientras que Universal Studios está a 3 km. El aeropuerto internacional de Orlando, el más cercano, está a 14 km.",,28.42892345,-81.44858431,
19163,"Celebration, Orlando, FL 34747, Estados Unidos","El Charming Home by Rentyl Near Disney with Private Pool, Ping Pong Table & Resort Amenities - 7449M se encuentra en el distrito Celebration de Orlando y ofrece alojamiento con piscina privada y recepción 24 horas. El establecimiento cuenta con restaurante, aparcamiento privado gratuito y WiFi gratuita.

La casa cuenta con aire acondicionado, 4 dormitorios, sala de estar, cocina totalmente equipada con lavavajillas y cafetera y 4 baños con bañera y secador de pelo. Se proporcionan toallas y ropa de cama.

La casa ofrece una amplia gama de instalaciones de bienestar, como servicios de belleza y gimnasio. El Charming Home by Rentyl Near Disney with Private Pool, Ping Pong Table & Resort Amenities - 7449M cuenta con parque acuático, zona de juegos cubierta y solárium.

El parque temático Disney's Animal Kingdom se encuentra a 14 km del alojamiento, mientras que el parque acuático Disney's Blizzard Beach está a 15 km. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 43 km del Charming Home by Rentyl Near Disney with Private Pool, Ping Pong Table & Resort Amenities - 7449M.",,28.2879186,-81.5888992,"[{'Personal': '8.8'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '10'}, {'Confort': '8.8'}, {'Relación calidad-precio': '8.1'}, {'Ubicación': '6.9'}, {'Puntuación alta para Orlando': 'Puntuación baja para Orlando'}]"
19164,"Orlando, 34787, Estados Unidos",,"['Habitaciones familiares', 'Habitaciones sin humo', 'Aire acondicionado', 'Piscina al aire libre', 'WiFi gratis', 'Gimnasio', 'Ascensor', 'Parking gratis']",28.3599663,-81.6462312,
19180,"11801 High Tech Avenue, Orlando, FL 32817 , Estados Unidos","Este hotel está situado en Orlando junto al Quadrangle Office Park. La Universidad de Florida Central queda a 2 minutos en coche. El establecimiento ofrece centro de fitness, piscina al aire libre y WiFi gratuita en todas sus instalaciones.

Las habitaciones del UCF area TownePlace Suites Orlando East cuentan con cocina completa y TV de pantalla plana vía satélite con servicios streaming. Algunas habitaciones gozan de zona de estar y de dormitorio independientes.

El hotel admite mascotas y dispone de zona de barbacoa, piscina al aire libre, centro de negocios, aparcamiento gratuito y la tienda 24 horas In-A-Pinch, que vende refrescos y tentempiés.

El TownePlace Suites Orlando está a menos de 3,3 km del Central Florida Research Park y a 6,2 km del centro de Waterford Lakes.","['Habitaciones familiares', 'Desayuno', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'Barbacoa', 'Piscina al aire libre', 'WiFi gratis', 'Gimnasio', 'Parking gratis', 'Recepción 24 horas']",28.59993472,-81.21482268,
19185,"5 Portofino Drive, US, Pensacola Beach, 32561, Estados Unidos","El Portofino Island Resort P5-1003 se encuentra en Pensacola Beach, a 6,5 km del muelle del golfo de Pensacola Beach, a 11 km de las islas del Golfo y a 17 km del parque Wayside. Se encuentra a 700 metros de la playa de Pensacola y ofrece aire acondicionado, WiFi gratuita y aparcamiento privado.

La casa cuenta con balcón, vistas al mar, 2 dormitorios, sala de estar, TV de pantalla plana por cable, cocina equipada y 2 baños con ducha y bañera. Se proporcionan toallas y ropa de cama.

La recepción proporciona información sobre la zona.

El Portofino Island Resort P5-1003 se encuentra a 18 km del centro de información turística de Pensacola y a 19 km de la histórica localidad de Pensacola. El aeropuerto internacional de Pensacola es el más cercano y queda a 24 km.","['WiFi gratis', '2 piscinas', 'Gimnasio', 'Tostadora', 'Parking gratis', 'Mesa de comedor']",30.34375,-87.08179,
19200,"1100 Fort Pickens Road, US, Pensacola Beach, 32561, Estados Unidos","El Boardwalk B2 se encuentra en Pensacola Beach, Florida, y ofrece balcón. Se encuentra a 2,2 km de las islas del Golfo y ofrece recepción 24 horas.

La casa cuenta con aire acondicionado, 2 dormitorios, sala de estar, cocina totalmente equipada con nevera y 2 baños con ducha y artículos de aseo gratuitos. Se proporcionan toallas y ropa de cama.

La casa está a 3,7 km del muelle del golfo de Pensacola Beach y a 13 km de Fort Pickens. El aeropuerto más cercano es el aeropuerto internacional de Pensacola, ubicado a 21 km del Boardwalk B2.","['¿Puedo llevar a mi mascota?', '¿Se sirven desayunos?', '¿Hay habitaciones con bañera de hidromasaje?', '¿Puedo aparcar aquí?', '¿Hay restaurante?', 'Piscina al aire libre', '¿Cuál es el horario de check-in y check-out?', '¿Hay habitaciones con vistas al mar?', '¿Hay spa?', '¿Está abierta la piscina?']",30.328527,-87.16969,[]
19217,"10731 International Drive, Orlando, FL 32821, Estados Unidos","El TownePlace Suites by Marriott Orlando at SeaWorld está situado en Orlando, a menos de 1 km de SeaWorld Orlando, y ofrece alojamiento con piscina al aire libre, aparcamiento privado, centro de fitness y salón compartido. Este hotel de 3 estrellas cuenta con recepción 24 horas, cajero automático y wifi gratuita. El establecimiento es para no fumadores y se encuentra a 1,5 km de Discovery Cove de SeaWorld.

Algunas habitaciones están equipadas con cocina con nevera, lavavajillas y horno.

El establecimiento sirve un desayuno continental o americano todas las mañanas. 

El TownePlace Suites by Marriott Orlando at SeaWorld está equipado con terraza solárium.

El establecimiento alberga un centro de negocios y un bar cafetería.

Este hotel se encuentra a 3,5 km del Centro de Convenciones del Condado de Orange y a 4,7 km de la noria The Wheel de ICON Park Orlando. El aeropuerto internacional de Orlando es el más cercano y está ubicado a 13 km del TownePlace Suites by Marriott Orlando at SeaWorld.",,28.410969,-81.454619,"[{'Suite Doble Deluxe - Cama grande': '1 sofá camay2 camas dobles grandes'}, {'Estudio con cama extragrande y sofá cama': '1 cama doble extragrandey1 sofá cama'}, {'Habitación Familiar': '2 literasy1 cama doble grande'}, {'Suite más grande de 1 dormitorio con sofá cama - 2 camas grandes': '1 cama doble extragrande'}, {'Suite Familiar de 1 dormitorio': '2 camas individualesy1 cama doble grande'}, {'Estudio con cama grande y sofá cama adaptado para personas con discapacidad auditiva.': '1 sofá camay2 camas dobles grandes'}, {'Personal': '8.9'}, {'Instalaciones y servicios': '8.7'}, {'Limpieza': '8.8'}, {'Confort': '8.9'}, {'Relación calidad-precio': '8.6'}, {'Ubicación': '9.3'}, {'WiFi gratis': '8.7'}]"
19231,"5925 Avenida Vista, Orlando, FL 32821, Estados Unidos","Este complejo de Florida, situado a 6,4 km del Walt Disney World Resort, ofrece 4 piscinas climatizadas, campo de golf, spa de servicio completo y 4 restaurantes. El SeaWorld se encuentra a 3,2 km.

Las habitaciones y villas del Marriott’s Grande Vista tienen balcón, zona de estar y sofá cama. Algunas villas incluyen nevera, microondas y utensilios de cocina.

En el The Spa at Grande Vista se pueden reservar masajes y envolturas corporales. El Marriott’s Grande Vista de Florida también dispone de instructores personales de golf.

En el The Grill se sirve cocina americana con vistas al campo de golf para el desayuno, el almuerzo y la cena. En el Copa Loca Bar and Grill se puede comer y tomar cócteles junto a la piscina. Además, el establecimiento alberga un supermercado.

El Mundo Mágico de Harry Potter del Universal Orlando Resort está a 9,6 km. El complejo se halla a 20,9 km del aeropuerto internacional de Orlando.","['Habitaciones familiares', '5 piscinas', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', '4 restaurantes', 'WiFi gratis', 'Gimnasio', 'Parking gratis', 'Spa y centro de bienestar', 'Bar']",28.39601092,-81.45484686,"[{'Habitación con cama extragrande y sofá cama - No fumadores': '1 cama doble extragrandey1 sofá cama'}, {'Villa de 1 dormitorio - no fumadores': '1 cama doble extragrandey1 sofá cama'}, {'Habitación - 1 cama extragrande - No fumadores': '1 cama doble extragrandey1 sofá cama'}, {'Habitación adaptada para personas con discapacidad auditiva con sofá cama y balcón - Cama extragrande': '1 cama doble extragrandey1 sofá cama'}, {'Villa de 1 dormitorio con balcón - Adaptada para personas con discapacidad auditiva': '1 cama doble extragrandey1 sofá cama'}, {'Habitación adaptada para personas con movilidad reducida. con bañera adaptada y balcón - 1 cama extragrande': '1 cama doble extragrandey1 sofá cama'}, {'One-Bedroom Villa with Balcony and Adapted Tub - Mobility Accessible': '1 cama doble extragrandey1 sofá cama'}, {'Habitación adaptada para personas con movilidad reducida. con ducha accesible en silla de ruedas y balcón - 1 cama extragrande': '1 cama doble extragrandey1 sofá cama'}, {'Villa de 1 dormitorio con balcón y ducha a ras de suelo - Adaptada para personas con movilidad reducida': '1 cama doble extragrandey1 sofá cama'}, {'Personal': '8.6'}, {'Instalaciones y servicios': '8.7'}, {'Limpieza': '8.8'}, {'Confort': '8.8'}, {'Relación calidad-precio': '8.4'}, {'Ubicación': '9.1'}, {'WiFi gratis': '8.8'}]"
19244,"2775 Florida Plaza Boulevard, Celebration, Orlando, FL 34746, Estados Unidos","Este hotel de suites de Florida goza de una ubicación ideal en la zona de Celebration/Orlando, a solo 3,2 km de Walt Disney World y junto al centro histórico. Ofrece una gran piscina climatizada de temporada, bañera de hidromasaje, desayuno buffet gratuito y el Tiki bar Barracuda Bart’s, junto a la piscina. El hotel ofrece aparcamiento amplio, cómodo y gratuito y no cobra ningún suplemento del complejo.

Las habitaciones del Comfort Suites Maingate East disponen de 1 cama extragrande o 2 camas grandes, sofá cama, microondas, nevera, cafetera, TV de pantalla plana, escritorio y WiFi gratuita.

El hotel está a poca distancia a pie o en coche de varios sitios para comer, desde locales de comida rápida hasta restaurantes de alta cocina. 

El alojamiento alberga una sala de juegos y un gimnasio bien equipado. Hay salas pequeñas para reuniones, centro de negocios y tienda de regalos y artículos diversos.

El Comfort Suites Maingate East está a solo 14,4 km de SeaWorld Orlando y a 20,4 km de Universal Orlando Resort.

El tiki bar Barracude Bart's abre de martes a sábado y solo ofrece bebidas.

Se proporciona servicio de traslado gratuito a los parques WDW. El traslado a Sea World y Universal Studios comporta un suplemento de 5 USD por persona.",,28.32872996,-81.51329756,
19256,"Kissimmee, 34746, Estados Unidos","El Grand Premier 3BD Condo Apartment near Disney Parks #6 se encuentra en Kissimmee, a 13 km de Disney's Hollywood Studios y del parque acuático Disney's Blizzard Beach, y ofrece jardín y aire acondicionado. El alojamiento está a 12 km del ESPN Wide World of Sports y dispone de conexión Wi-Fi gratuita en todas las instalaciones.

Este apartamento de 3 dormitorios cuenta con cocina con lavavajillas y 2 baños con ducha y lavadora. Se proporcionan toallas y ropa de cama.

Disney Springs se encuentra a 13 km del apartamento, mientras que Disney's Boardwalk está a 14 km. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 33 km del Grand Premier 3BD Condo Apartment near Disney Parks #6.","['Habitaciones sin humo', 'Lavavajillas', 'Lavadora', 'WiFi gratis', 'Cocina', 'Parking gratis', 'Parking adaptado para personas de movilidad reducida']",28.3116,-81.483804,"[{'Personal': '6.3'}, {'Instalaciones y servicios': '7.5'}, {'Limpieza': '7.5'}, {'Confort': '8.8'}, {'Relación calidad-precio': '8.1'}, {'Ubicación': '8.8'}]"
19277,"Kissimmee, 34746, Estados Unidos","El Grand Premier 3BD Condo Apartment near Disney Parks #6 se encuentra en Kissimmee, a 13 km de Disney's Hollywood Studios y del parque acuático Disney's Blizzard Beach, y ofrece jardín y aire acondicionado. El alojamiento está a 12 km del ESPN Wide World of Sports y dispone de conexión Wi-Fi gratuita en todas las instalaciones.

Este apartamento de 3 dormitorios cuenta con cocina con lavavajillas y 2 baños con ducha y lavadora. Se proporcionan toallas y ropa de cama.

Disney Springs se encuentra a 13 km del apartamento, mientras que Disney's Boardwalk está a 14 km. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 33 km del Grand Premier 3BD Condo Apartment near Disney Parks #6.",,28.3116,-81.483804,
19309,"5364 Diplomat Circle #102, Kissimmee, FL 34746, Estados Unidos","El ACO - Lucaya Village Resort 3 Bedroom Vacation Home 1503 - (1503) es una casa situada en Kissimmee, Florida. Se encuentra a 10 minutos en coche de Walt Disney World. Hay conexión WiFi gratuita en toda la casa.

Esta casa consta de 3 dormitorios y 2 baños. En la casa hay una suite principal. También dispone de sala de estar con TV de pantalla plana. La cocina está totalmente equipada. También incluyen plancha, ropa de cama y secador de pelo. Hay lavadora y secadora a disposición de los huéspedes. Además, hay zona de barbacoa.

Hay una piscina en el club social.

El Seaworld Orlando está a 12 km del ACO - Lucaya Village Resort 3 Bedroom Vacation Home 1503 - (1503). El Universal Orlando Resort está a 17 km. La casa se encuentra a 2,1 km del centro histórico y a 21 km del aeropuerto internacional de Orlando, el más cercano.","['Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Gimnasio', 'Parking gratis', 'Servicio de lavandería']",28.33471312,-81.49730623,"[{'Personal': '8.6'}, {'Instalaciones y servicios': '8.6'}, {'Limpieza': '8.8'}, {'Confort': '9.1'}, {'Relación calidad-precio': '8.6'}, {'Ubicación': '9.1'}, {'WiFi gratis': '8.8'}]"
19313,"Kissimmee, 34746, Estados Unidos","El Grand Premier 3BD Condo Apartment near Disney Parks #6 se encuentra en Kissimmee, a 13 km de Disney's Hollywood Studios y del parque acuático Disney's Blizzard Beach, y ofrece jardín y aire acondicionado. El alojamiento está a 12 km del ESPN Wide World of Sports y dispone de conexión Wi-Fi gratuita en todas las instalaciones.

Este apartamento de 3 dormitorios cuenta con cocina con lavavajillas y 2 baños con ducha y lavadora. Se proporcionan toallas y ropa de cama.

Disney Springs se encuentra a 13 km del apartamento, mientras que Disney's Boardwalk está a 14 km. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 33 km del Grand Premier 3BD Condo Apartment near Disney Parks #6.",,28.3116,-81.483804,"[{'Personal': '6.3'}, {'Instalaciones y servicios': '7.5'}, {'Limpieza': '7.5'}, {'Confort': '8.8'}, {'Relación calidad-precio': '8.1'}, {'Ubicación': '8.8'}]"
19324,"Cabo Coral, 33990, Estados Unidos","El Cape Coral Villa with Private Saltwater Pool! ofrece alojamiento con aire acondicionado, piscina privada, vistas al río y terraza. se encuentra en Cape Coral. El alojamiento está a 41 km de la localidad de pescadores y dispone de conexión Wi-Fi gratuita en todas las instalaciones.

La casa está situada en la planta baja y cuenta con 4 dormitorios, TV de pantalla plana por cable y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Se proporcionan toallas y ropa de cama.

La Cámara de Comercio de Sanibel se encuentra a 34 km de la casa, mientras que el faro de Sanibel está a 37 km. El aeropuerto más cercano es el aeropuerto internacional Southwest Florida, ubicado a 34 km del Cape Coral Villa with Private Saltwater Pool!.","['Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Spa y centro de bienestar', 'Parking en el alojamiento']",26.6446799,-81.961451,[]
19336,"4991 Calypso Cay Way, Kissimmee, FL 34746, Estados Unidos","El SpringHill Suites Lake Buena Vista South lo tiene todo sin cargos adicionales!

El establecimiento ofrece aparcamiento gratuito, conexión Wi-Fi gratuita en todas las instalaciones, desayuno buffet gratuito todos los días y sin suplemento de complejo. El establecimiento cuenta con 3 piscinas al aire libre con toboganes, minigolf, zona de chapoteo, 2 bañeras de hidromasaje, parque de aventuras con tirolina y escalada en roca ($), bar tiki junto a la piscina que sirve almuerzos y cenas, servicio de lavandería con monedas, centro de negocios y gimnasio abierto todos los días, las 24 horas.

Estamos a pocos minutos de todas las atracciones principales, incluyendo Disney World, SeaWorld y Universal Orlando! El SpringHill Suites está a solo 30 minutos en coche del aeropuerto internacional de Orlando y ofrece todo lo necesario para explorar el centro de Florida.","['Habitaciones familiares', 'Habitaciones sin humo', 'WiFi gratis', '2 piscinas', 'Parque acuático', 'Muy buen desayuno', 'Gimnasio', 'Parking gratis', 'Tetera/cafetera en todas las habitaciones', 'Bar']",28.33862322,-81.48283169,
19337,"8540 Commerce Centre Drive, Port St. Lucie, FL 34986, Estados Unidos","Este hotel para no fumadores está situado en Port St. Lucie, Florida, junto al PGA Village, que alberga 3 campos de golf, restaurante de cocina gourmet y un centro de aprendizaje.

El Hilton Garden Inn at PGA Village/Port St. Lucie ofrece habitaciones cómodas con minibar, microondas, cafetera, conexión a internet de alta velocidad gratuita y servicio de habitaciones.

El Port St. Lucie Hilton Garden Inn cuenta con gimnasio, piscina al aire libre, bañera de hidromasaje y una tienda abierta las 24 horas. El restaurante Sam Snead's Oak Grill Tavern sirve desayunos, almuerzos y cenas.","['¿Se sirven desayunos?', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'Piscina al aire libre', 'Gimnasio', 'Servicio de habitaciones', 'Parking gratis', 'Muy buen desayuno', 'Restaurante', 'Bar']",27.31039695,-80.42124689,"[{'Habitación con cama extragrande.': '1 cama doble extragrande'}, {'Habitación con 2 camas grandes': '2 camas dobles grandes'}, {'Suite con cama extragrande': '1 cama doble extragrandey1 sofá cama'}, {'Habitación con 2 camas grandes - Adaptada para personas con discapacidad': '2 camas dobles grandes'}, {'Habitación con 2 camas grandes y bañera': '2 camas dobles grandes'}, {'Personal': '8.7'}, {'Instalaciones y servicios': '8.8'}, {'Limpieza': '9.1'}, {'Confort': '9.1'}, {'Relación calidad-precio': '8.5'}, {'Ubicación': '8.7'}]"
19341,"27900 Crown Lake Boulevard, Bonita Springs, FL 34135, Estados Unidos",,"['Habitaciones familiares', 'Buen desayuno', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'Piscina al aire libre', 'WiFi gratis', 'Gimnasio', 'Parking gratis']",26.33195715,-81.80446878,
19346,"10301 Southwest Innovation Way, Port St. Lucie, FL 34987, Estados Unidos","Este hotel de Port Saint Lucie se encuentra junto a la carretera interestatal 95. Este hotel de suites ofrece un putting green y un centro de negocios. Todas las suites del hotel cuentan con una cocina completamente equipada.

Las suites del Homewood Suites Port Saint Lucie-Tradition incluyen TV de pantalla plana de 32 pulgadas y WiFi gratuita. Las suites también están equipadas con una cafetera y un microondas.

El Port Saint Lucie Homewood Suites ofrece un desayuno buffet diario. El hotel también ofrece recepción de lunes a jueves por la noche.

El Homewood Suites también dispone de una piscina y un gimnasio.

El Homewood Suites Tradition se encuentra a 5 minutos en coche del PGA Village, que cuenta con 3 campos de golf. Jensen Beach está a 24 km del hotel.",,27.26219273,-80.42978168,
19364,"27900 Crown Lake Boulevard, Bonita Springs, FL 34135, Estados Unidos","Este hotel de Bonita Springs, Florida, está muy bien ubicado, a solo 20 minutos en coche del aeropuerto internacional de Southwest Florida, y ofrece cómodas habitaciones equipadas con microondas y nevera.

El Hampton Inn Bonita Springs está a mitad de camino entre Fort Meyers y Nápoles. Los huéspedes podrán jugar una partida de golf o explorar las boutiques exclusivas de la localidad. Se pueden realizar emocionantes actividades junto a la playa de Fort Myers, ubicada a 30 minutos en coche.

Las habitaciones del Bonita Springs Hampton Inn cuentan con WiFi gratuita, cafetera y cómoda cama Cloud Nine. El hotel también dispone de una amplia piscina al aire libre y una sala de fitness bien equipada.","['Habitaciones familiares', 'Buen desayuno', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'Piscina al aire libre', 'WiFi gratis', 'Gimnasio', 'Parking gratis']",26.33195715,-81.80446878,
19456,"519 Southeast 20th Court, Cabo Coral, FL 33990, Estados Unidos","El Sunny Paradise ofrece vistas al lago y alojamiento con bicicletas de uso gratuito, jardín y bar a unos 41 km de Fishermen's Village. Ofrece acceso a un patio, mesa de billar, aparcamiento privado gratuito y WiFi gratuita.

La villa tiene 3 dormitorios, 2 baños, ropa de cama, toallas, TV de pantalla plana, zona de comedor, cocina totalmente equipada y terraza con vistas a la piscina. El establecimiento proporciona toallas y ropa de cama por un suplemento.

En los alrededores se puede pescar.

La Cámara de Comercio de Sanibel se encuentra a 32 km de la villa, mientras que el faro de Sanibel está a 35 km. El aeropuerto más cercano es el aeropuerto internacional Southwest Florida, ubicado a 33 km del Sunny Paradise.",,26.64235841,-81.93103292,"[{'Personal': '8.3'}, {'Instalaciones y servicios': '8.9'}, {'Limpieza': '8.5'}, {'Confort': '8.3'}, {'Relación calidad-precio': '8.9'}, {'Ubicación': '9.2'}, {'WiFi gratis': '10'}]"
19469,"4670 Salisbury Road, Jacksonville, 32256, Estados Unidos","El Marriott Jacksonville se encuentra a 13 km del centro de Jacksonville. Cuenta con centro de fitness y piscina al aire libre.

Todas las habitaciones incluyen Smart TV de 55 pulgadas, zona de estar y cafetera.

El Jacksonville Marriott alberga un centro de fitness y un centro de negocios de servicio completo. El servicio de conserjería puede ayudar a los huéspedes a explorar la zona metropolitana de Jacksonville. También hay instalaciones para reuniones y aparcamiento gratuito.

El Bistro 202 sirve cocina americana moderna para el desayuno, el almuerzo y la cena. El bar del vestíbulo ofrece un menú completo y cócteles especiales.

La Universidad del Norte de Florida y el centro comercial The Avenues están a 11 km. El aeropuerto internacional de Jacksonville está a 38 km.","['Desayuno', 'Abierto para\nDesayuno • Almuerzo', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'Piscina al aire libre', 'Gimnasio', '2 restaurantes', 'Parking gratis', 'Bar', 'Tipo de cocina\nAmericana']",30.24792752,-81.58968419,"[{'Habitación Estándar - Cama extragrande': '1 cama doble extragrande'}, {'Habitación con 2 camas dobles': '2 camas dobles'}, {'Personal': '8.9'}, {'Instalaciones y servicios': '8.9'}, {'Limpieza': '8.9'}, {'Confort': '9.0'}, {'Relación calidad-precio': '8.3'}, {'Ubicación': '8.9'}]"
19498,"537 Chaffee Point Boulevard, Jacksonville, FL 32221, Estados Unidos","El Jacksonville Holiday Inn se encuentra junto a la carretera interestatal 10, a 15 minutos del centro de Jacksonville. Sirve un desayuno diario y cuenta con piscina al aire libre y gimnasio.

Las habitaciones del Holiday Inn Express Hotel & Suites Chaffee - Jacksonville West están decoradas en suaves tonos tierra y tienen TV por cable, conexión Wi-Fi gratuita, microondas y nevera.

El Jacksonville Holiday Inn Express Hotel & Suites dispone de un centro de negocios bien equipado, máquinas expendedoras y servicio de lavandería.

El Holiday Inn Express Hotel & Suites Chaffee-Jacksonville West se encuentra a 20 minutos en coche del aeropuerto internacional de Jacksonville y a 48 km de la costa del Atlántico.","['Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'Piscina al aire libre', 'WiFi gratis', 'Gimnasio', 'Parking gratis', 'Muy buen desayuno']",30.30669662,-81.84404612,
