hotel_id,name,categories,address,city_id,latitude,longitude,attributes,avg_rating,num_of_reviews,url,source_id
0x5491acd3399f5027:0x25daa76a2ab2cc44,Forest Grove Apartments,"['Apartment complex', 'Apartment building']",5402 35th Ave,3309.0,47.3074683,-122.5863404,['Wheelchair accessible entrance'],4.1,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5491acd3399f5027:0x25daa76a2ab2cc44?authuser=-1&hl=en&gl=us,2
0x8620a0d306eba707:0xc2e829415acca0cb,Salon Sanity,"['Hair salon', 'Beauty salon', 'Boutique', 'Facial spa', 'Make-up artist']",1700 Belle Chasse Hwy #110A,2319.0,29.8953781,-90.0411148,"['Appointment required'], ['Wheelchair accessible entrance'], ['Appointments recommended'], ['Credit cards'], ['Wi-Fi'], ['Identifies as women-led']",4.7,185,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8620a0d306eba707:0xc2e829415acca0cb?authuser=-1&hl=en&gl=us,2
0x8620a6903c22f3af:0x537b90268b121668,Salon Elle,"['Beauty salon', 'Facial spa', 'Hair salon', 'Make-up artist']",525 Huey P Long Ave,2319.0,29.914619899999998,-90.0632759,"['Appointment required'], ['Wheelchair accessible entrance'], ['Appointments recommended']",4.9,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8620a6903c22f3af:0x537b90268b121668?authuser=-1&hl=en&gl=us,2
0x88219149dc992ecf:0xc26a0b97344f6ebd,Lakefront Estates,"['Mobile home park', 'Apartment complex']",385 W Brown St # 41,11776.0,43.880256599999996,-84.5017013,,2.8,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88219149dc992ecf:0xc26a0b97344f6ebd?authuser=-1&hl=en&gl=us,2
0x52ace8ff68cf4d57:0xd7f06a59ca8dd0a,Outers Resort,['Resort hotel'],1748 Pinewood Ave,8964.0,45.3259634,-91.65993519999999,,4.9,33,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52ace8ff68cf4d57:0xd7f06a59ca8dd0a?authuser=-1&hl=en&gl=us,2
0x864e7ef72589df57:0x6c9c619783a797a,Augusta-westdale hills,['Apartment complex'],1736 Sotogrande Blvd,1077.0,32.8172071,-97.14130209999999,['Wheelchair accessible entrance'],3.5,17,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864e7ef72589df57:0x6c9c619783a797a?authuser=-1&hl=en&gl=us,2
0x864e7931994013b1:0x9fa4ebac0a9ccebe,Alpha Foot Reflexology,"['Massage therapist', 'Foot massage parlor', 'Massage spa', 'Reflexologist']",916 Melbourne Rd,1077.0,32.8254006,-97.1978683,['Wheelchair accessible entrance'],3.5,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864e7931994013b1:0x9fa4ebac0a9ccebe?authuser=-1&hl=en&gl=us,2
0x864e792bd889cb6f:0xe246f186dc40e65b,Perfect Brow Threading Salon & Spa,"['Beauty salon', 'Facial spa', 'Hair salon', 'Waxing hair removal service']",712 W Pipeline Rd #700,1077.0,32.824692,-97.184141,"['Wheelchair accessible entrance'], ['Debit cards', 'Credit cards']",4.2,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864e792bd889cb6f:0xe246f186dc40e65b?authuser=-1&hl=en&gl=us,2
0x87f7d7c60548bc25:0x4d090d0a26a3bc61,Woodland Pointe Apartments,"['Apartment complex', 'Apartment building']",6850 Ashwood Rd,617.0,44.9470005,-92.96693239999999,['Wheelchair accessible entrance'],3.0,66,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f7d7c60548bc25:0x4d090d0a26a3bc61?authuser=-1&hl=en&gl=us,2
0x87f7d796a31a6181:0xf7c098a28184a00e,Mainstream Boutique,"['Boutique', 'Fashion accessories store', ""Women's clothing store""]",7774 Hargis Pkwy,617.0,44.887751099999996,-92.9470588,"['In-store pickup', 'In-store shopping'], ['Wheelchair accessible elevator', 'Wheelchair accessible entrance'], ['Quick visit']",4.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f7d796a31a6181:0xf7c098a28184a00e?authuser=-1&hl=en&gl=us,2
0x87f7d65688c95077:0xc455986afabbd428,Parkwood Estates,"['Apartment building', 'Apartment complex']",1580 Parkwood Dr,617.0,44.9262589,-92.9832474,['Wheelchair accessible entrance'],4.0,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f7d65688c95077:0xc455986afabbd428?authuser=-1&hl=en&gl=us,2
0x87f7d7f22f60e949:0x60934caf62c0d845,Erskine Interiors & Floor Center,"['Flooring store', 'Cabinet store', 'Carpet installer', 'Carpet store', 'Countertop store', 'Flooring contractor', 'Interior designer', 'Rug store', 'Tile store', 'Wood floor installation service']",7930 Hudson Rd,617.0,44.9477301,-92.9457316,"['Delivery', 'In-store pickup', 'In-store shopping'], ['Wheelchair accessible entrance'], ['Repair services', 'Service guarantee']",4.4,108,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f7d7f22f60e949:0x60934caf62c0d845?authuser=-1&hl=en&gl=us,2
0x87f7d63156084907:0xc55b48e66133c8c9,Century Office Park - Woodbury / St Paul Office Space,"['Office space rental agency', 'Commercial real estate agency', 'Executive suite rental agency']",6043 Hudson Rd,617.0,44.947615899999995,-92.9823191,['Wheelchair accessible entrance'],3.8,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f7d63156084907:0xc55b48e66133c8c9?authuser=-1&hl=en&gl=us,2
0x863134917139168b:0xfecfe85f50580562,Reserve of Bossier City Apartment Homes,"['Apartment complex', 'Apartment building', 'Apartment rental agency', 'Furnished apartment building']",4855 Airline Dr,734.0,32.5891248,-93.717973,['Wheelchair accessible entrance'],4.2,118,https://www.google.com/maps/place//data=!4m2!3m1!1s0x863134917139168b:0xfecfe85f50580562?authuser=-1&hl=en&gl=us,2
0x863132e8a011d3c3:0x9537b3beaa8444ad,Beautiful Bowtique children's Consignment boutique LLC,"['Consignment shop', 'Boutique', ""Children's clothing store"", 'Thrift store', 'Toy store']",2218 E Texas St,734.0,32.5278505,-93.7170257,,4.7,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x863132e8a011d3c3:0x9537b3beaa8444ad?authuser=-1&hl=en&gl=us,2
0x8631324e8527b45f:0xbf6f9c09bb56660d,Northgate Square Apartments Bossier City,['Apartment complex'],3310 LA-782-2,734.0,32.52241,-93.689628,['Wheelchair accessible entrance'],4.1,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8631324e8527b45f:0xbf6f9c09bb56660d?authuser=-1&hl=en&gl=us,2
0x87b21ee20beca6ef:0xe70a51180246511d,Tiatus Spa,"['Massage spa', 'Beauty salon', 'Day spa', 'Facial spa', 'Hair salon', 'Massage therapist', 'Medical spa', 'Nail salon', 'Waxing hair removal service']",1015 Waterwood Pkwy,471.0,35.652153,-97.4676971,"['Wheelchair accessible entrance'], ['Appointments recommended'], ['Identifies as women-led']",4.3,273,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b21ee20beca6ef:0xe70a51180246511d?authuser=-1&hl=en&gl=us,2
0x87b21fb68f8ccfc3:0x8072d19e37b0d152,University Apartments,['Apartment complex'],301 N University Dr,471.0,35.6581486,-97.4752994,,3.8,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b21fb68f8ccfc3:0x8072d19e37b0d152?authuser=-1&hl=en&gl=us,2
0x87b21fbd3d68fe27:0xf73f3a0860e30d7e,Pier 1,"['Home goods store', 'Boutique', 'Candle store', 'Furniture store', 'Glass & mirror shop', 'Kitchen furniture store', 'Lighting store', 'Outdoor furniture store', 'Rustic furniture store', 'Wicker store']",1350 E 2nd St,471.0,35.6512898,-97.46226089999999,"['Wheelchair accessible entrance'], ['Debit cards', 'NFC mobile payments'], ['Assembly service']",4.3,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b21fbd3d68fe27:0xf73f3a0860e30d7e?authuser=-1&hl=en&gl=us,2
0x87b21f016965cd3b:0x6c39c68d5031e1f8,Empire Massage,['Massage spa'],177 W 15th St,471.0,35.63874,-97.48670469999999,,3.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b21f016965cd3b:0x6c39c68d5031e1f8?authuser=-1&hl=en&gl=us,2
0x87b21c2784e97991:0xb08ae59afda8297f,Redbud Spa,"['Massage spa', 'Massage therapist']",916 NW 150th St,471.0,35.6230599,-97.5294352,,4.3,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b21c2784e97991:0xb08ae59afda8297f?authuser=-1&hl=en&gl=us,2
0x87b1f587efe3d2ed:0xee6c34d1c90b0ef1,Greens At Coffee Creek,['Apartment complex'],401 W Covell Rd,471.0,35.683453,-97.487603,['Wheelchair accessible entrance'],3.7,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b1f587efe3d2ed:0xee6c34d1c90b0ef1?authuser=-1&hl=en&gl=us,2
0x87b21fb4c9cb6ee7:0x44ee8fe8e92cd4d0,Mainstream Boutique,"['Boutique', 'Clothing store', 'Fashion accessories store', ""Women's clothing store""]",130 N Broadway,471.0,35.657102,-97.48086529999999,"['In-store shopping', 'Delivery'], ['Wheelchair accessible entrance'], ['Quick visit'], ['Debit cards']",4.9,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b21fb4c9cb6ee7:0x44ee8fe8e92cd4d0?authuser=-1&hl=en&gl=us,2
0x885fa659e80abd8b:0x46396201f6ae70f8,TeaTree's Boutique Spa,"['Day spa', 'Massage therapist', 'Wellness center']",3293 E 1st St,12040.0,34.865743,-84.323274,"['Appointment required'], ['Wheelchair accessible restroom'], ['Appointments recommended']",4.4,57,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885fa659e80abd8b:0x46396201f6ae70f8?authuser=-1&hl=en&gl=us,2
0x885fa72650941fd7:0x4a2ec9387da8a8b7,Olive + Pine,['Boutique'],544 E Main St #2,12040.0,34.865666,-84.3241312,"['In-store shopping', 'Delivery'], ['Wheelchair accessible entrance'], ['Quick visit']",4.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885fa72650941fd7:0x4a2ec9387da8a8b7?authuser=-1&hl=en&gl=us,2
0x885fa7c86037bb8f:0x34a025296b7978f4,The Toasted Marshmallow,"['Mountain cabin', 'Cabin rental agency', 'Lodge', 'Log cabins', 'Vacation home rental agency']",227 Necowa Cove Overlook,12040.0,34.8241353,-84.27590359999999,,5.0,24,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885fa7c86037bb8f:0x34a025296b7978f4?authuser=-1&hl=en&gl=us,2
0x52c40664791edb1f:0x55720d79bba57a04,B&D Flooring and Furniture,"['Flooring store', 'Bedroom furniture store', 'Cabinet store', 'Countertop store', 'Furniture store', 'Paint store', 'Window treatment store']",822 W 12th St,6533.0,48.411994899999996,-97.42404169999999,"['Curbside pickup', 'Delivery', 'In-store pickup', 'In-store shopping'], ['Wheelchair accessible entrance'], ['Service guarantee']",4.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52c40664791edb1f:0x55720d79bba57a04?authuser=-1&hl=en&gl=us,2
0x53487aed28a798ed:0x2bd25600360c1f04,Euphoria Salon and Boutique,"['Hair salon', 'Boutique', 'Facial spa', 'Massage therapist', 'Nail salon', 'Waxing hair removal service']",410 Lake Elmo Dr #2,332.0,45.8058079,-108.4764617,"['Appointment required'], ['Wheelchair accessible entrance'], ['Appointments recommended']",4.7,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x53487aed28a798ed:0x2bd25600360c1f04?authuser=-1&hl=en&gl=us,2
0x53487a7b62f3a7e7:0x2b13ace0a30586bf,Gingko Park Massage,"['Massage therapist', 'Massage spa', 'Spa']",1348 Main St,332.0,45.8237133,-108.471362,,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x53487a7b62f3a7e7:0x2b13ace0a30586bf?authuser=-1&hl=en&gl=us,2
0x53487cd3b34d95cb:0x6a5afea29520beb6,DAS Rimrock Aveda & L'anza Salon and Spa,"['Hair salon', 'Day spa', 'Nail salon']",320 S 24th St W,332.0,45.7648479,-108.57820029999999,"['Wheelchair accessible entrance', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom'], ['Appointments recommended'], ['Checks', 'Debit cards', 'Credit cards'], ['LGBTQ friendly'], ['Restroom', 'Wi-Fi']",4.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x53487cd3b34d95cb:0x6a5afea29520beb6?authuser=-1&hl=en&gl=us,2
0x534862d093142525:0xedba12a8edb51b6,CarpetsPlus Colortile of Billings,"['Flooring store', 'Cabinet store', 'Carpet store', 'Countertop store', 'Flooring contractor', 'Interior designer', 'Tile store', 'Wood floor installation service']",2905 Millennium Cir,332.0,45.751413,-108.58861499999999,,4.6,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x534862d093142525:0xedba12a8edb51b6?authuser=-1&hl=en&gl=us,2
0x53487a8d3d3091cf:0x4aab8e321e6df6a4,Billings Apartments,['Apartment complex'],640 Lake Elmo Dr,332.0,45.809603599999996,-108.4765906,,3.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x53487a8d3d3091cf:0x4aab8e321e6df6a4?authuser=-1&hl=en&gl=us,2
0x53487c9ccc8bcdcf:0x5c1fc3b474e0530,Rocky Meadows Apartments,['Apartment complex'],2460 Village Ln,332.0,45.7943802,-108.5574994,['Wheelchair accessible entrance'],3.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x53487c9ccc8bcdcf:0x5c1fc3b474e0530?authuser=-1&hl=en&gl=us,2
0x53487cadafb47187:0x4e43fc91a4ef17bf,Rituals Dayspa & Salon,"['Day spa', 'Beauty salon', 'Massage', 'Massage therapist']",1220 Central Ave,332.0,45.769532999999996,-108.54790299999999,"['Appointment required'], ['Wheelchair accessible entrance'], ['Appointments recommended']",4.5,155,https://www.google.com/maps/place//data=!4m2!3m1!1s0x53487cadafb47187:0x4e43fc91a4ef17bf?authuser=-1&hl=en&gl=us,2
0x864d639af227f659:0xc9d87131e526dd79,Budget inn,['Motel'],1125 US-82,7782.0,33.7882609,-97.7111312,,3.2,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864d639af227f659:0xc9d87131e526dd79?authuser=-1&hl=en&gl=us,2
0x8841061a7c163125:0xf60b0c818883717c,Crown Crossing,['Apartment complex'],3422 OH-132,3243.0,39.020433,-84.19914299999999,,3.6,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8841061a7c163125:0xf60b0c818883717c?authuser=-1&hl=en&gl=us,2
0x8856a7c27dc9d9fb:0x47918c054399894,The Luxe of Huntersville,"['Apartment building', 'Apartment complex']",11418 Elmira Ave,774.0,35.3796763,-80.8326215,['Wheelchair accessible entrance'],4.9,94,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8856a7c27dc9d9fb:0x47918c054399894?authuser=-1&hl=en&gl=us,2
0x8856b1d6a8be9057:0x1b345f17d66b906c,Benton Integrative Medicine PLLC: Cammy Benton MD,"['Medical clinic', 'Holistic medicine practitioner', 'Medical spa', 'Wellness center', 'Wellness program']",16415 Northcross Dr suite c,774.0,35.438535,-80.872193,"['Wheelchair accessible entrance'], ['Appointments recommended']",4.9,53,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8856b1d6a8be9057:0x1b345f17d66b906c?authuser=-1&hl=en&gl=us,2
0x8856a88eab22e51f:0x6ca53a4953b84b9f,Sona Dermatology & MedSpa,['Medical spa'],14330 Oakhill Park Ln Suite 135,774.0,35.4102199,-80.8603627,"['Appointment required'], ['Wheelchair accessible entrance', 'Wheelchair accessible restroom'], ['Appointments recommended'], ['Restroom']",4.5,294,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8856a88eab22e51f:0x6ca53a4953b84b9f?authuser=-1&hl=en&gl=us,2
0x8856a927712c8ee9:0x41013212480a056d,The Fairways at Birkdale Apartment Homes,"['Apartment complex', 'Apartment building', 'Apartment rental agency', 'Real estate rental agency']",16501 Stonemason Dr,774.0,35.4405201,-80.8844309,,4.3,55,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8856a927712c8ee9:0x41013212480a056d?authuser=-1&hl=en&gl=us,2
0x8856a99a01276a49:0x1dd215c7c1544b77,Hydrate Medical,['Medical spa'],9526 Birkdale Crossing Dr UNIT 26,774.0,35.4435056,-80.88625739999999,"['Appointment required'], ['Wheelchair accessible entrance'], ['Appointments recommended']",5.0,24,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8856a99a01276a49:0x1dd215c7c1544b77?authuser=-1&hl=en&gl=us,2
0x80dccc5115786ee1:0x8ee971c9849096c7,Avalon Chino Hills,"['Apartment building', 'Apartment complex', 'Apartment rental agency', 'Townhouse complex']",5685 Park Dr,578.0,33.9532749,-117.6827635,['Wheelchair accessible entrance'],4.7,118,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dccc5115786ee1:0x8ee971c9849096c7?authuser=-1&hl=en&gl=us,2
0x80dccd1dd9cf55ff:0x4bb3299705bd64,FAM Suite 200,['Coworking space'],15325 Fairfield Ranch Rd,578.0,33.9723678,-117.69267409999999,,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dccd1dd9cf55ff:0x4bb3299705bd64?authuser=-1&hl=en&gl=us,2
0x80dccce2681d51d1:0xcb48555203d71f89,Sunflower Massage,"['Massage spa', 'Massage therapist']",15390 Fairfield Ranch Rd #C,578.0,33.972910299999995,-117.6894588,"['Wheelchair accessible entrance'], ['Appointments recommended']",4.7,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dccce2681d51d1:0xcb48555203d71f89?authuser=-1&hl=en&gl=us,2
0x80c32f108a0d7013:0x60896814af8d0f66,Eaves San Dimas,"['Apartment building', 'Apartment complex', 'Apartment rental agency', 'Townhouse complex']",477 E Bonita Ave,1235.0,34.1073672,-117.7989051,['Wheelchair accessible entrance'],4.9,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c32f108a0d7013:0x60896814af8d0f66?authuser=-1&hl=en&gl=us,2
0x89bac1752a2886d7:0xce9f75e799b2140f,Smooth Virginia Beach: A Skin & Waxing Boutique,"['Waxing hair removal service', 'Boutique', 'Facial spa']",2397 Liberty Way #101,35.0,36.7501831,-76.0537033,"['Wheelchair accessible entrance'], ['Appointments recommended']",5.0,25,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89bac1752a2886d7:0xce9f75e799b2140f?authuser=-1&hl=en&gl=us,2
0x89bae9711e95e2df:0xf04dc9c9fd9ca8ce,25th St VAB Parking,['Public parking space'],301-399 25 1/2 St,35.0,36.852871,-75.97880219999999,,4.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89bae9711e95e2df:0xf04dc9c9fd9ca8ce?authuser=-1&hl=en&gl=us,2
0x89babe7acfda637f:0x4327eb711ca88e6,Royal Pointe Apartments,['Apartments'],1749 Lacrosse Dr,35.0,36.7922501,-76.1675288,['Wheelchair accessible entrance'],3.4,45,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89babe7acfda637f:0x4327eb711ca88e6?authuser=-1&hl=en&gl=us,2
0x89babfa3218267b7:0x817703f69d839518,The Apartments at Spence Crossing,['Apartment building'],3900 Spence Crossing Way,35.0,36.787009499999996,-76.11231169999999,['Wheelchair accessible entrance'],3.9,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89babfa3218267b7:0x817703f69d839518?authuser=-1&hl=en&gl=us,2
0x89baeabc10a0cc93:0x6607cd7832fe38e2,VSA Resorts,['Resort hotel'],2829 Guardian Ln Ste 220,35.0,36.8251898,-76.0708537,,4.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89baeabc10a0cc93:0x6607cd7832fe38e2?authuser=-1&hl=en&gl=us,2
0x89ba951535e96213:0x56f56fd746cf20e5,Bella Tu Boutique,['Boutique'],3932 Virginia Beach Blvd,35.0,36.8407991,-76.11097409999999,"['In-store shopping'], ['Quick visit']",5.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ba951535e96213:0x56f56fd746cf20e5?authuser=-1&hl=en&gl=us,2
0x89babd957e3157d3:0xa60a6c3467e80679,College Park Executive Suites,"['Business center', 'Executive suite rental agency', 'Office space rental agency']",900 Commonwealth Pl,35.0,36.809599999999996,-76.204297,['Wheelchair accessible entrance'],4.7,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89babd957e3157d3:0xa60a6c3467e80679?authuser=-1&hl=en&gl=us,2
0x89bae9ee61e85e0f:0x4919023c8575406d,The Beauty Tree Spa,"['Spa', 'Day spa', 'Facial spa', 'Massage spa', 'Massage therapist', 'Nail salon', 'Waxing hair removal service']",3198 Pacific Ave Suite 126,35.0,36.860346,-75.98056679999999,"['Wheelchair accessible entrance'], ['Appointments recommended'], ['Gender-neutral restroom', 'Restroom'], ['Identifies as women-led']",5.0,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89bae9ee61e85e0f:0x4919023c8575406d?authuser=-1&hl=en&gl=us,2
0x89babe2090fc1ead:0x837a4e7b634b3c14,The Commons at Princess Anne,"['Apartment rental agency', 'Retirement community']",4924 Princess Anne Rd,35.0,36.824072,-76.1514275,['Wheelchair accessible entrance'],3.9,36,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89babe2090fc1ead:0x837a4e7b634b3c14?authuser=-1&hl=en&gl=us,2
0x89bae987e30d678b:0x5bd09626cc9cb9c,Ocean Pebbles,['Apartment building'],1040 Ocean Pebbles Way,35.0,36.8369942,-75.993128,['Wheelchair accessible entrance'],4.3,17,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89bae987e30d678b:0x5bd09626cc9cb9c?authuser=-1&hl=en&gl=us,2
0x8878d7d22d2ab6e3:0xe78fdb13158b9bea,Janice's Jewelry & Gifts,"['Boutique', 'Grocery store']",1693 TN-3 N,2519.0,36.049622899999996,-89.4058094,"['In-store shopping', 'Delivery'], ['Staff required to disinfect surfaces between visits'], ['Wheelchair accessible entrance'], ['Quick visit']",4.7,46,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8878d7d22d2ab6e3:0xe78fdb13158b9bea?authuser=-1&hl=en&gl=us,2
0x89e3a46c8c7e1bbf:0x8d061e90e0bb1d2e,Thorndike Exchange,['Apartment building'],165 Thorndike St,384.0,42.6364951,-71.313828,['Wheelchair accessible entrance'],3.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e3a46c8c7e1bbf:0x8d061e90e0bb1d2e?authuser=-1&hl=en&gl=us,2
0x89e3bb3f991c3a39:0x564536f1d2d80c6b,Universal Property Management,['Apartment building'],277 Pawtucket St,384.0,42.649619699999995,-71.3260873,['Wheelchair accessible entrance'],1.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e3bb3f991c3a39:0x564536f1d2d80c6b?authuser=-1&hl=en&gl=us,2
0x88608c71a407fb45:0xfb859135d282e6ee,Norcia Fine Cabinetry,['Cabinet maker'],8660 El Dee Ln,2995.0,35.2241201,-85.2165461,,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88608c71a407fb45:0xfb859135d282e6ee?authuser=-1&hl=en&gl=us,2
0x880e3f63dbceb1c1:0x867bc8b092a7c94b,The Residences of Orland Park Crossing,"['Property management company', 'Apartment building', 'Apartment complex']",9510 140th St,787.0,41.635836999999995,-87.8516168,['Wheelchair accessible entrance'],4.4,37,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e3f63dbceb1c1:0x867bc8b092a7c94b?authuser=-1&hl=en&gl=us,2
0x880e409d2cb78897:0x2bdea00d79d51229,Ninety7Fifty on the Park,['Apartment complex'],9750 Cres Park Cir,787.0,41.631142,-87.857038,['Wheelchair accessible entrance'],2.7,76,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e409d2cb78897:0x2bdea00d79d51229?authuser=-1&hl=en&gl=us,2
0x880e2b8671ff3bad:0xb3ff9b46ddc80d61,Flawless Center For Cosmetic Medicine along with Dr. Elton Tinsley,"['Plastic surgery clinic', 'Dermatologist', 'Eyebrow bar', 'Facial spa', 'Massage therapist', 'Permanent make-up clinic', 'Plastic surgeon', 'Skin care clinic', 'Waxing hair removal service', 'Weight loss service']",14315 108th Ave # 114,787.0,41.6291672,-87.8820154,"['Wheelchair accessible entrance'], ['Identifies as Black-owned', 'Identifies as women-led']",4.8,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e2b8671ff3bad:0xb3ff9b46ddc80d61?authuser=-1&hl=en&gl=us,2
0x880e3ff777b246d5:0xbe45f090fb5e6919,LifeSpa,"['Spa', 'Day spa', 'Facial spa', 'Hair salon', 'Massage therapist', 'Nail salon']",16333 South La Grange Road,787.0,41.5933755,-87.8501612,"['Wheelchair accessible entrance'], ['Appointments recommended'], ['Restroom']",4.7,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e3ff777b246d5:0xbe45f090fb5e6919?authuser=-1&hl=en&gl=us,2
0x864082cd595c9f75:0xbe1082e9aa476303,Old Southern Workshop,['Cabinet maker'],105 E Walker St,394.0,29.505364,-95.09081599999999,,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864082cd595c9f75:0xbe1082e9aa476303?authuser=-1&hl=en&gl=us,2
0x86409d316daa9b71:0xb0d4d9cc654bb65d,Elegant Remodeling and Design LLC,"['Bathroom remodeler', 'Cabinet store', 'Countertop store', 'Kitchen remodeler']",926 E Main St,394.0,29.5135105,-95.0876035,"['Onsite services', 'Online estimates'], ['Mask required'], ['Wheelchair accessible entrance']",5.0,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86409d316daa9b71:0xb0d4d9cc654bb65d?authuser=-1&hl=en&gl=us,2
0x86409a558cb35195:0x5751b89ec71a2daa,Dreamcatcher Massage and Spa,"['Massage therapist', 'Day spa']",5 W Main St,394.0,29.5071157,-95.0953662,['Wheelchair accessible entrance'],4.9,127,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86409a558cb35195:0x5751b89ec71a2daa?authuser=-1&hl=en&gl=us,2
0x864083215a5d31c7:0xf4193eb54d9c0bd3,Brittany Nails and Spa,['Spa'],1600 W League City Pkwy,394.0,29.487479699999998,-95.1089897,['Wheelchair accessible entrance'],4.0,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864083215a5d31c7:0xf4193eb54d9c0bd3?authuser=-1&hl=en&gl=us,2
0x86408256bd96f1c1:0x5c1633456358c10b,Planet Beach Spray & Spa,['Spa'],1804 FM 646 Rd West E,394.0,29.465111999999998,-95.0948627,"['Appointment required', 'Staff required to disinfect surfaces between visits'], ['Wheelchair accessible entrance']",3.5,34,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86408256bd96f1c1:0x5c1633456358c10b?authuser=-1&hl=en&gl=us,2
0x8883344bd2ccd773:0x6fbdb8ce8a60c291,It's What a Girl Wants,"['Boutique', 'Clothing store']",910 Sawmill Rd Unit G1,2360.0,31.6915956,-89.13622389999999,"['In-store shopping'], ['Wheelchair accessible entrance'], ['Quick visit']",4.5,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8883344bd2ccd773:0x6fbdb8ce8a60c291?authuser=-1&hl=en&gl=us,2
0x808fb09cf6db5ec5:0x344f365c92adb452,Domus on the Boulevard,"['Apartment building', 'Apartment complex', 'Apartment rental agency']",2650 W El Camino Real,545.0,37.4028035,-122.1153078,['Wheelchair accessible entrance'],3.9,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fb09cf6db5ec5:0x344f365c92adb452?authuser=-1&hl=en&gl=us,2
0x808fba75be179aff:0xbde2616188eb15e4,Del Medio Manor Apartments,"['Apartment building', 'Apartments']",141 Del Medio Ave,545.0,37.4087993,-122.11136619999999,['Wheelchair accessible entrance'],4.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fba75be179aff:0xbde2616188eb15e4?authuser=-1&hl=en&gl=us,2
