business_id,categories,name,address,post_code,city,state,latitude,longitude,url,attributes,avg_rating,num_of_reviews,source
0x89c6c83c9775b209:0xc38d45a27dac3844, boutique,Friend and Nemesis,2472 Frankford Ave,19125,Philadelphia,PA,39.9830796,-75.12617329999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6c83c9775b209:0xc38d45a27dac3844?authuser=-1&hl=en&gl=us,"Appointment required, Appointments recommended, LGBTQ friendly, Gender-neutral restroom, Wi-Fi",4.8,48,google_maps
0x880e2cac3f9d2d39:0xdcbd577cd9d2c83b, boutique,Strides by Miyanna,835 N Michigan Ave #3,60661,Chicago,IL,41.898043,-87.6226389,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e2cac3f9d2d39:0xdcbd577cd9d2c83b?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance, Quick visit",3.4,27,google_maps
0x89dcafb22debe019:0x822a1c8de7843689,resort hotel,Smallwood Beach,Lake View Dr,12778,Smallwood,NY,41.6582658,-74.812007,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dcafb22debe019:0x822a1c8de7843689?authuser=-1&hl=en&gl=us,,4.7,13,google_maps
0x89d9271646164f53:0x3397c1a26d133f1d, hotel,Alder Creek Golf Course & Country Inn,11333 NY-12,13301,Alder Creek,NY,43.4094276,-75.22406,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d9271646164f53:0x3397c1a26d133f1d?authuser=-1&hl=en&gl=us,,4.3,35,google_maps
0x880fa9c82b07fbe9:0xaa46f9f729bc5d04, boutique,Alesia C. Studio | Wedding & Evening Couture Dresses | Alteration | Tuxedos Suits,830 S Buffalo Grove Rd Suite 108,60089,Buffalo Grove,IL,42.1395826,-87.9603648,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880fa9c82b07fbe9:0xaa46f9f729bc5d04?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Delivery, Wheelchair accessible entrance, Checks, Debit cards, Credit cards, LGBTQ friendly, Transgender safespace",4.8,64,google_maps
0x8811048c4a0074c5:0xbb8a26fe3b04499d,motel,Grand Beach Motel,19189 US-12,49117,New Buffalo,MI,41.7718388,-86.7839685,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8811048c4a0074c5:0xbb8a26fe3b04499d?authuser=-1&hl=en&gl=us,,4.5,8,google_maps
0x8847953a739b0ab3:0xd39b50aceab626da,retreat center,Camp Otyokwa,24799 Purcell Rd,43152,South Bloomingville,OH,39.4404144,-82.5735626,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8847953a739b0ab3:0xd39b50aceab626da?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,4.5,27,google_maps
0x87e5ac58b1a53c1d:0xdce0804ed0b1d4c7,boutique,The Clothes Encounter,4408 220th Trail,52203,Amana,IA,41.7997431,-91.8715895,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87e5ac58b1a53c1d:0xdce0804ed0b1d4c7?authuser=-1&hl=en&gl=us,"In-store shopping, Quick visit",5.0,4,google_maps
0x87e304a920e35a73:0xfbde7cdf92373831,hotel,Maquoketa Inn and Suites,1019 W Platt St,52060,Maquoketa,IA,42.0678255,-90.6798176,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87e304a920e35a73:0xfbde7cdf92373831?authuser=-1&hl=en&gl=us,,3.8,37,google_maps
0x89c141944929ec9b:0xc96ded33dbc85613, retreat center,The Farm on Magnolia,207 Magnolia Rd,08068,Pemberton,NJ,39.9534,-74.66149999999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c141944929ec9b:0xc96ded33dbc85613?authuser=-1&hl=en&gl=us,"Appointment required, Mask required",4.8,15,google_maps
0x89d6b57cc02bd8d9:0xbd6c16979b66db3c,lodge,Tay House Lodge,85 Hillside Ave,14610,Rochester,NY,43.14175,-77.5660833,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d6b57cc02bd8d9:0xbd6c16979b66db3c?authuser=-1&hl=en&gl=us,,4.3,28,google_maps
0x89d6cf509aee8a47:0x11f38bcbccf3fbf2,lodge,Onondaga Cabin,,,,,43.2463126,-77.4593244,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d6cf509aee8a47:0x11f38bcbccf3fbf2?authuser=-1&hl=en&gl=us,,4.0,6,google_maps
0x80c2b94ccd0c2d59:0xc04b7cf43bbbed23,boutique,Salvatore Ferragamo,8500 Beverly Blvd Suite 761,90048,Los Angeles,CA,34.0753788,-118.3776119,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b94ccd0c2d59:0xc04b7cf43bbbed23?authuser=-1&hl=en&gl=us,"Curbside pickup, In-store pickup, In-store shopping, Wheelchair accessible entrance, Quick visit",3.9,24,google_maps
0x89c6c626be5bc967:0x5a22ad2ff7d2602a, boutique,Addiction Designer Consignment Boutique,1024 Pine St,19107,Philadelphia,PA,39.9447074,-75.159145,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6c626be5bc967:0x5a22ad2ff7d2602a?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Mask required, Staff wear masks, Quick visit, Credit cards, Buys used goods, Identifies as women-led",4.4,8,google_maps
0x89c6c7f7fe0bcb1b:0xbd832fd03f29eb30,boutique,Festique,3147 N 22nd St,19132,Philadelphia,PA,40.0029198,-75.1657903,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6c7f7fe0bcb1b:0xbd832fd03f29eb30?authuser=-1&hl=en&gl=us,"In-store shopping, Quick visit",5.0,3,google_maps
0x8788170e6d29aadf:0x18fb89d83c9c81f6, motel,Wards Store,102 S Hill St,57221,Bryant,SD,44.5902061,-97.4670715,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8788170e6d29aadf:0x18fb89d83c9c81f6?authuser=-1&hl=en&gl=us,"Outdoor seating, Curbside pickup, No-contact delivery, Takeout, Dine-in, Staff required to disinfect surfaces between visits, Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating, Checks, Debit cards, Credit cards, Bar games, Fast service, Alcohol, Beer, Cocktails, Coffee, Comfort food, Food, Food at bar, Happy hour drinks, Hard liquor, Quick bite, Wine, Bar onsite, Good for kids, High chairs, Restroom, Wi-Fi, Casual, Family-friendly, Identifies as women-led, Lunch, Dinner, Catering, Dessert, Seating",4.5,18,google_maps
0x80db1f7c137f6b3f:0x92466345a580be2c,hotel,Bella Monte Hot Springs Resort and Spa,68111 Cll Las Tiendas,92240,Desert Hot Springs,CA,33.9524136,-116.4737885,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db1f7c137f6b3f:0x92466345a580be2c?authuser=-1&hl=en&gl=us,,3.9,7,google_maps
0x52b80eed285295e9:0x6a23a42a084fff69, extended stay hotel,Farm By The Lake,17797 366th St,56621,Bagley,MN,47.536461,-95.411127,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52b80eed285295e9:0x6a23a42a084fff69?authuser=-1&hl=en&gl=us,,4.8,28,google_maps
0x88572b78597eb0ad:0xb969c9d9938ed361,lodge,Pine Mountain Resort,8355 Brookfield Rd,28612,Connelly Springs,NC,35.58018,-81.59496,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88572b78597eb0ad:0xb969c9d9938ed361?authuser=-1&hl=en&gl=us,,5.0,4,google_maps
0x885c139b21ea5a17:0xc6ff1385548a1b1e,boutique,Farm Rose Boutique,6705 N Ruggles Ferry Pike,37924,Knoxville,TN,36.0202935,-83.8072645,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885c139b21ea5a17:0xc6ff1385548a1b1e?authuser=-1&hl=en&gl=us,"In-store pickup, Credit cards, Identifies as veteran-led, Identifies as women-led",5.0,4,google_maps
0x8888a8ee29b20dff:0xbdeebaa2edf46f58,motel,Bel-Aire Motel,3715 University Blvd E,35404,Tuscaloosa,AL,33.2034338,-87.48894279999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8888a8ee29b20dff:0xbdeebaa2edf46f58?authuser=-1&hl=en&gl=us,,2.8,58,google_maps
0x88489e0636f2e31b:0x50bfc2f64f394951, lodge,Elks Lodge #107,408 2nd Ave,45631,Gallipolis,OH,38.8082965,-82.2052166,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88489e0636f2e31b:0x50bfc2f64f394951?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,4.9,26,google_maps
0x4ca355b1b9bdc495:0xf780b9ba1fc6678b,ski resort,Quoggy Jo Ski Center,426 Fort Fairfield Rd,04769,Presque Isle,ME,46.7224998,-67.9291305,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4ca355b1b9bdc495:0xf780b9ba1fc6678b?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Good for kids, Restaurant",4.4,18,google_maps
0x88d9b69cd6fb267b:0x55ce1aa39e4c819d, hotel,Luxury Travel,444 Brickell Ave,33131,Miami,FL,25.7690902,-80.1904204,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b69cd6fb267b:0x55ce1aa39e4c819d?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,2.7,3,google_maps
0x80d9eb8dc83368b5:0x27ef5d63300a96f5,hotel,PC Campsite,,,,,32.8086109,-115.9749506,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d9eb8dc83368b5:0x27ef5d63300a96f5?authuser=-1&hl=en&gl=us,,4.7,3,google_maps
0x8842f3085f913867:0xd6d1c1f5545e1463, resort hotel,First Vineyard,5800 Sugar Creek Pike,40356,Nicholasville,KY,37.743383,-84.5643911,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8842f3085f913867:0xd6d1c1f5545e1463?authuser=-1&hl=en&gl=us,"Delivery, Wheelchair accessible entrance",5.0,18,google_maps
0x8702ddd9801c4e3b:0x6f92a276a8b9fcd4,boutique,Two Shabby Divas,406 N Main St,88101,Clovis,NM,34.4021991,-103.2057449,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8702ddd9801c4e3b:0x6f92a276a8b9fcd4?authuser=-1&hl=en&gl=us,,5.0,1,google_maps
0x549c8f1317c32ecb:0x1817cf846c1725d,hotel,Silver Spur Resort,215,98812,Brewster,WA,48.1639759,-119.7133213,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549c8f1317c32ecb:0x1817cf846c1725d?authuser=-1&hl=en&gl=us,,3.9,8,google_maps
0x872b0bbf702018db:0xee2e7d2ac03be17e, boutique,Old Town Gypsy,3950 N Brown Ave,85251,Scottsdale,AZ,33.4936341,-111.9246808,https://www.google.com/maps/place//data=!4m2!3m1!1s0x872b0bbf702018db:0xee2e7d2ac03be17e?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance, Quick visit",4.8,8,google_maps
0x86d66c487fd7d73b:0x42d5fa616b3295a2, hotel,Tucson Condo,5800 N Kolb Rd,85750,Tucson,AZ,32.3129035,-110.8444885,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86d66c487fd7d73b:0x42d5fa616b3295a2?authuser=-1&hl=en&gl=us,,5.0,3,google_maps
0x89cb16ab57930c99:0xcedffaf39b408128, boutique,Cambria City Flowers,512 Chestnut St,15906,Johnstown,PA,40.3410489,-78.92864689999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cb16ab57930c99:0xcedffaf39b408128?authuser=-1&hl=en&gl=us,"Curbside pickup, Delivery, In-store shopping, Same-day delivery, Mask required, Staff wear masks, Staff required to disinfect surfaces between visits, Wheelchair accessible entrance, Wheelchair accessible parking lot, Quick visit, LGBTQ friendly",4.9,38,google_maps
0x80857df71802e28b:0x6e893e6fd61d7321,boutique,Resurrect,4135 Piedmont Ave,94611,Oakland,CA,37.8269755,-122.2518819,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80857df71802e28b:0x6e893e6fd61d7321?authuser=-1&hl=en&gl=us,"In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit, NFC mobile payments",4.9,16,google_maps
0x89acf63f57920559:0x381d3937047fc04e,boutique,francescas,4325 Glenwood Ave Suite 1084,27612,Raleigh,NC,35.8407723,-78.6799875,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89acf63f57920559:0x381d3937047fc04e?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Delivery, Mask required, Staff wear masks, Wheelchair accessible entrance, Quick visit, Debit cards, Credit cards",4.0,13,google_maps
0x88605e3766dffc4d:0x580070d9bcf45535, boutique,Alice Blue Boutique,1100 Hixson Pike #112,37405,Chattanooga,TN,35.0684796,-85.2890733,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88605e3766dffc4d:0x580070d9bcf45535?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit, Debit cards, Credit cards",4.6,8,google_maps
0x89de0fa840501b01:0x61c17d2432723a56, boutique,Troy Cloth & Paper,38 3rd St #101,12180,Troy,NY,42.7309558,-73.690165,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de0fa840501b01:0x61c17d2432723a56?authuser=-1&hl=en&gl=us,"Curbside pickup, Delivery, In-store pickup, In-store shopping, Staff get temperature checks, Staff required to disinfect surfaces between visits, Safety dividers at checkout, Wheelchair accessible entrance, Wheelchair accessible parking lot, Quick visit, Checks, Debit cards, NFC mobile payments, Credit cards, LGBTQ friendly, Identifies as women-led",4.2,24,google_maps
0x8093eb9bcdba541f:0x51b763e1d21ad0ce,hotel,Lion Farms,1581 N St,93622,Firebaugh,CA,36.8531118,-120.4518729,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8093eb9bcdba541f:0x51b763e1d21ad0ce?authuser=-1&hl=en&gl=us,,3.2,5,google_maps
0x880e494a051942c7:0x8d6a4136c184163,boutique,Stockholm Objects,39 S Washington St,60521,Hinsdale,IL,41.8022478,-87.92913899999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e494a051942c7:0x8d6a4136c184163?authuser=-1&hl=en&gl=us,"Curbside pickup, Delivery, In-store pickup, In-store shopping, Wheelchair accessible entrance, Quick visit, Debit cards, Credit cards",4.2,5,google_maps
0x880e494a07248a1d:0x1a9a07bd31797156, boutique,ArtQuest Gallery,14 W Hinsdale Ave,60521,Hinsdale,IL,41.8022955,-87.9299722,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e494a07248a1d:0x1a9a07bd31797156?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Checks, Debit cards, Credit cards",4.9,8,google_maps
0x80dabb81247a9f4f:0x89e67e9fffa4f030,hotel,Adobe in the Palms,Norman Rd,92277,Twentynine Palms,CA,34.1724319,-115.9028625,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dabb81247a9f4f:0x89e67e9fffa4f030?authuser=-1&hl=en&gl=us,,4.7,16,google_maps
0x54af37e87ea0e6f1:0xff2854d8891045f2, ski resort,Idaho X-Sports Adventure Park,135 Charter Ranch Rd,83622,Garden Valley,ID,44.0732062,-115.9663871,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54af37e87ea0e6f1:0xff2854d8891045f2?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,4.8,8,google_maps
0x86282568d39e9a27:0x61adb885e4e987a0,hotel,Clarion Inn,110 Revelation Dr,39073,Florence,MS,32.1605315,-90.12651,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86282568d39e9a27:0x61adb885e4e987a0?authuser=-1&hl=en&gl=us,,4.2,8,google_maps
0x88d740bff2c1dc47:0x18a8bd60f688d66, boutique,Pier 1,91214 Overseas Hwy,33070,Tavernier,FL,25.0050684,-80.5241446,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d740bff2c1dc47:0x18a8bd60f688d66?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Debit cards, NFC mobile payments, Assembly service",4.4,16,google_maps
0x4d4dc81574886693:0x348b1cddf559798,hotel,Lindbergs Cove Resort Signe,U 5,49878,Rapid River,MI,45.8801998,-86.9471265,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d4dc81574886693:0x348b1cddf559798?authuser=-1&hl=en&gl=us,,5.0,1,google_maps
0x4cb2577a49e37613:0x820327c55fbf0669, boutique,Sun Sports+,894 Roosevelt Trail,04055,Naples,ME,43.96912,-70.60434529999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb2577a49e37613:0x820327c55fbf0669?authuser=-1&hl=en&gl=us,"In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit, NFC mobile payments",4.7,13,google_maps
0x885f3794089698a3:0xf46b8bdbf6bb9ddb,hotel,Mountain Majesty Cabin,98 Grizzly Bear Trail,30571,Sautee Nacoochee,GA,34.7102302,-83.7020368,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885f3794089698a3:0xf46b8bdbf6bb9ddb?authuser=-1&hl=en&gl=us,,4.9,8,google_maps
0x8796bc0562b03cb5:0x3cab54ce28fc5707, boutique,Room 2 Grow,6900 O St #121,68510,Lincoln,NE,40.8143738,-96.6262418,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8796bc0562b03cb5:0x3cab54ce28fc5707?authuser=-1&hl=en&gl=us,"In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit",4.6,15,google_maps
0x885a7e16ce5c8863:0x1b61564ae87d3472,lodge,Watauga River Lodge,643 Smalling Rd,37694,Watauga,TN,36.3444213,-82.28510279999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885a7e16ce5c8863:0x1b61564ae87d3472?authuser=-1&hl=en&gl=us,,4.9,18,google_maps
0x86209be08f4c9745:0x59bc272b83a6c92f, hotel,Pirate Venture Swamp tour and outfit,4637 Jean Lafitte Blvd,70067,Lafitte,LA,29.6921882,-90.0966873,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86209be08f4c9745:0x59bc272b83a6c92f?authuser=-1&hl=en&gl=us,,4.8,47,google_maps
0x889c0ee5e2591f59:0xb5622aef89b96d58,boutique,The Threaded Cork,136 Rue Magnolia,39530,Biloxi,MS,30.3955749,-88.8887767,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889c0ee5e2591f59:0xb5622aef89b96d58?authuser=-1&hl=en&gl=us,"In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit, Checks, Debit cards, Identifies as women-led",4.9,16,google_maps
0x8859f3e3c5b6f7d1:0x1432dbd63af56cc2,motel,Brookside Motel,100 Tunnel Rd,28805,Asheville,NC,35.5938474,-82.53114219999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8859f3e3c5b6f7d1:0x1432dbd63af56cc2?authuser=-1&hl=en&gl=us,,3.4,14,google_maps
0x874da899221ed495:0x76e6f1db726123c8,hotel,WH Holdings Fourplex Apartments,160 W 400 S St,84655,Santaquin,UT,39.9695865,-111.7886909,https://www.google.com/maps/place//data=!4m2!3m1!1s0x874da899221ed495:0x76e6f1db726123c8?authuser=-1&hl=en&gl=us,,4.8,4,google_maps
0x52ac16ca685c9887:0x3cc3dec406cb32fb,motel,Edelweiss,16081 W Park Rd,54843,Hayward,WI,45.990078,-91.49762,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52ac16ca685c9887:0x3cc3dec406cb32fb?authuser=-1&hl=en&gl=us,,3.4,35,google_maps
0x88604570577b578b:0xd445e422ba849ce1, hostel,Cloudland Cottage,9147 Scenic Hwy,30750,Lookout Mountain,GA,34.9169803,-85.4252104,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88604570577b578b:0xd445e422ba849ce1?authuser=-1&hl=en&gl=us,,4.9,15,google_maps
0x54d24cac7ed7e3e9:0x463dc06be5ba72d5,lodge,Trinity Canyon Lodge,27025 CA-299,96048,Junction City,CA,40.7646613,-123.1016921,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54d24cac7ed7e3e9:0x463dc06be5ba72d5?authuser=-1&hl=en&gl=us,,4.8,6,google_maps
0x876949865563a7af:0x213944d63f80a2ce,lodge,Horsetooth Lodge,5009 Sandstone Dr,80526,Fort Collins,CO,40.516652,-105.179605,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876949865563a7af:0x213944d63f80a2ce?authuser=-1&hl=en&gl=us,,4.9,8,google_maps
0x87dd9893190184c9:0x19f9ad1584820d7d, boutique,H&Co,36 E,City,406 US-24,Monroe,39.658228,-91.7300979,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87dd9893190184c9:0x19f9ad1584820d7d?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Appointments recommended",4.8,25,google_maps
0x80c2bf3bafc5cd31:0xa4a1915a29396c6d,hotel,Wilcox Hotel,1622 Wilcox Ave,90028,Los Angeles,CA,34.1004723,-118.3305564,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf3bafc5cd31:0xa4a1915a29396c6d?authuser=-1&hl=en&gl=us,,4.0,3,google_maps
0x89cf9fbcddeedc9d:0xa7e0949cc86f3c4e,motel,Log Cabin Inn - Motel,1602 John Brady Dr,17756,Muncy,PA,41.2214374,-76.7959984,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cf9fbcddeedc9d:0xa7e0949cc86f3c4e?authuser=-1&hl=en&gl=us,,4.5,15,google_maps
0x88ef3970a662802f:0xa121110f8c8108ff,boutique,Southern Sisters Boutique,124 N Marion Ave,32055,Lake City,FL,30.1897147,-82.6372548,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ef3970a662802f:0xa121110f8c8108ff?authuser=-1&hl=en&gl=us,"In-store shopping, Quick visit",5.0,18,google_maps
0x89c258e6ffd695fb:0x105f855f39f6f7e4,boutique,Venus Boutique NY,1073 1st Ave,10022,New York,NY,40.7594559,-73.9624498,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258e6ffd695fb:0x105f855f39f6f7e4?authuser=-1&hl=en&gl=us,"In-store shopping, Quick visit, NFC mobile payments",4.6,8,google_maps
0x89a90f5d4363d861:0x81170d89a57d38dc,hotel,All point inn- BOQ MTSNCO,,,,,34.7223421,-77.4152694,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89a90f5d4363d861:0x81170d89a57d38dc?authuser=-1&hl=en&gl=us,,4.3,7,google_maps
0x876a30412ed2d055:0x367b8633981edefb,hotel,Snow Mountain Ranch Cabin #2,,,,,39.9872623,-105.9411269,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876a30412ed2d055:0x367b8633981edefb?authuser=-1&hl=en&gl=us,,4.5,64,google_maps
0x89c2598c42ef149f:0xc324bfa46319324, boutique,Kimono House,131 Thompson Street Front B,10012,New York,NY,40.7265506,-74.00137099999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2598c42ef149f:0xc324bfa46319324?authuser=-1&hl=en&gl=us,"In-store shopping, Quick visit",4.8,53,google_maps
0x880145f4fb6d0c35:0xed18162876241216, boutique,The Art Bar & Boutique,114 W Huron St,54923,Berlin,WI,43.9681349,-88.9474077,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880145f4fb6d0c35:0xed18162876241216?authuser=-1&hl=en&gl=us,"Curbside pickup, Takeout, Dine-in, Delivery, Mask required, Staff wear masks, Staff required to disinfect surfaces between visits, Wheelchair accessible restroom, Debit cards, Credit cards, Fast service, Great cocktails, Great wine list, LGBTQ friendly, Alcohol, Beer, Cocktails, Wine, Gender-neutral restroom, Restroom, Wi-Fi, Casual, Cozy, Groups, Tourists, Identifies as women-led",4.9,17,google_maps
0x88c2f900f37e0c1f:0xed90e19a886afe2d,resort hotel,The Fillmore,200 11th Ave,33785,Indian Rocks Beach,FL,27.89461,-82.8464979,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2f900f37e0c1f:0xed90e19a886afe2d?authuser=-1&hl=en&gl=us,,4.0,1,google_maps
0x883b4bcaa1f99daf:0x8485adef0b3b7840,motel,Alpine Motel,26131 Michigan Ave,48141,Inkster,MI,42.2960311,-83.294725,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883b4bcaa1f99daf:0x8485adef0b3b7840?authuser=-1&hl=en&gl=us,,3.4,96,google_maps
0x89c258ef2ff79045:0xdd46358bcb2c6c3a,hotel,Barbizon Hotel,140 E 63rd St,10065,New York,NY,40.7644486,-73.9662417,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258ef2ff79045:0xdd46358bcb2c6c3a?authuser=-1&hl=en&gl=us,,4.9,7,google_maps
0x549e410a062f0393:0xb409803ef6de9fe6,resort hotel,Mallard Bay Resort,,,,,47.5196735,-117.6992454,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549e410a062f0393:0xb409803ef6de9fe6?authuser=-1&hl=en&gl=us,,4.4,16,google_maps
0x88208f7b65f70869:0x5e5bf7408f8cd533,resort hotel,Country Chalets,552 W Kittle Rd,48647,Mio,MI,44.6959571,-84.1524609,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88208f7b65f70869:0x5e5bf7408f8cd533?authuser=-1&hl=en&gl=us,,4.7,6,google_maps
0x8807aeb5b9c44fa3:0xad2cfbad219aeb26, boutique,Simply Savvy,6333 University Ave STE 102,53562,Middleton,WI,43.092888,-89.491447,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8807aeb5b9c44fa3:0xad2cfbad219aeb26?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance, Quick visit",4.3,44,google_maps
0x8651dfcb0f6fc091:0x6b4ded0797176a80,boutique,Bridge Street Market,206 W Bridge St,76048,Granbury,TX,32.443486199999995,-97.7891524,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8651dfcb0f6fc091:0x6b4ded0797176a80?authuser=-1&hl=en&gl=us,"In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit",3.8,8,google_maps
0x87b3b75bbdd93957:0x985c4548064cd78c, boutique,Sweet Pea 4D Ultrasound and Newborn Photography Boutique,106 E Main St,74801,Shawnee,OK,35.3277524,-96.921794,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b3b75bbdd93957:0x985c4548064cd78c?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Appointments recommended",5.0,15,google_maps
0x54cf7bc9e09ed655:0x152f49aa181485c8, boutique,Urban Minx,1600 N Riverside Ave,97501,Medford,OR,42.3431629,-122.877375,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54cf7bc9e09ed655:0x152f49aa181485c8?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance, Quick visit",3.9,8,google_maps
0x549754b220c5b7e3:0xc1440b1ec434873f, retreat center,Camp Roganunda,3200 Old River Rd,98937,Naches,WA,46.95298,-121.081597,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549754b220c5b7e3:0xc1440b1ec434873f?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Wheelchair accessible parking lot, All-inclusive, Good for kids",4.9,8,google_maps
0x8634415fd65a39fb:0x367df86aa6f029b1, resort hotel,Top Carts 413,2003 Chelf Rd,75501,Texarkana,TX,33.3981286,-94.0966817,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8634415fd65a39fb:0x367df86aa6f029b1?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance",4.8,28,google_maps
0x5499f225e25aaaab:0x46f231665d50b3ff,hotel,Surestay Hotel By Best Western Ellensburg,1500 Canyon Rd,98926,Ellensburg,WA,46.9784351,-120.5429424,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5499f225e25aaaab:0x46f231665d50b3ff?authuser=-1&hl=en&gl=us,,4.2,8,google_maps
0x89b81be5556228b1:0x71a99acc90141dae,boutique,Hope Boutique,1619 Postal Rd,21619,Chester,MD,38.9747544,-76.28456489999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b81be5556228b1:0x71a99acc90141dae?authuser=-1&hl=en&gl=us,"In-store shopping, Quick visit",5.0,8,google_maps
