user_id,name,review_count,useful
dPQCO7gM0R0Tygd2zjCkTw,Caitlyn,56,44
rUcfVoCiLCph-a7SEGkURA,Skyler,6,2
7ZZKR8gFkKrF4MroUNe9Jw,Sharlene,24,14
MKK1V-rXoeqGdfAkC5pM1Q,Jonathan,52,19
tOeWjXPOiHAzhs478djfkA,Crystal,21,15
xV4WAqgihHk8OnMRVJ51ug,Marty,45,37
nCTYOhB-HEyF_WQtTtdpHw,Donna,9,1
LaSjv8GFwkIG8b-5FMJKMA,Kenny,2,0
nNxsiL38gxa-GYPLQoerCQ,Steven,14,4
Q9eKGWuhE7C-jmeD7zbcng,Patricia,33,16
VgPjhWWEy2nFhYSenDo9wA,Emerson,14,17
k4a7eJfn4Sna3QeUWZ9BcA,Lara,18,5
vqczSNDwS_WCHjY0wWQ0AQ,Vanessa,39,34
EklHs4SrPaCTjuAmCf1hBg,Arindam,79,73
9W0rhJEdZi8qjqKqLHEl2g,Zoe,659,6791
5YbD5Hb4t9BW3tGWiVOWVA,Elizabeth,108,25
WxMKj1piFplVTXz0llYLOA,Debb,2,0
kKk18ytsgKpiX9SuD5qNOQ,Micaela,197,183
hnthCRk-DQMjEmF4CJHW8A,Jen,10,4
NaJo04lShy8Xf82qhz5p4A,DaMisha,6,2
1TKuw8lG-JgJitaJAKxLbg,Cassandra,191,392
NeaKlGOQe1tNjt2RPHKUgw,Honor,36,7
wRpV3pTb-eGQxIlOxw8iMg,Natalie,131,189
03ibDXPH_XbEt_IRlxwIcw,Nia,47,20
BvYZGQNW-AstHbl4aZ4Kaw,Bert,876,3515
PGar6-t86ZnYxkiYwzr1hQ,John,10,7
k33u3_e1j0czst5VypwHiA,Becky,1,2
28OTjXBpj2XzFERc57o3DQ,Ben,152,240
1cGfU_iPRe0xImsVRApSAA,Amy,4,8
gyiR3alUcwuA6gcPg87Thg,Mark,15,3
ixWgyeHWiEVG-b6d70QuZA,Shayla,143,318
WYL_tNtVJLJtZj0KvtGcyQ,Geneva,4,1
hKvUwAVaKG0BlQIdW3Vhkg,j,64,34
KUwmXka6hNDZ7wNP-_rIRQ,Alexa,709,1385
lTX_4Rs7oPsIFxM41zEpWg,Leonard,3,3
zrBRZs0mdj6zkmfhqPasZg,Cullen,19,4
Q_Q-aXrjtAzpjWMrwOQeLg,Kevin,110,52
sqAnwn0fCezC5hq8UcAgrg,Brandi,3,0
46aM0kni0GXjS0zx0-zTfA,Brenna,284,455
R-rNFgVjKoUfdNoS7Lg4dw,Matt,50,58
6LjhBMI_XiHERv2GCljVBw,Greta,19,30
RO66mcgZIkBFTiFwXoXM6w,James,30,22
fFO_3GVVYq1kxQtS-8amwg,Mimi,72,54
zJtQXyU646YBdVIVoyx9MA,Amanda,9,5
WNIhBi_2_ngjBYyTP7lOGA,Mary Lou,7,4
p0irtIdsy4gpNQefnoIckA,Serge,3,0
b0b2TPhi_LlF4BaXoqxygg,Alex P.,194,1668
qzv5u4bcumqcDaCfwHTdiw,Chris,8,0
kfhbed3gRsjUs96OSOtWVg,Aiesha,7,7
2tYbZsBitpt5FeVtpGc4kA,Keanna,137,131
xGPpkleubzOvBu2pujI0SQ,Nathan,13,13
DGxGmd72OqFbFJ5R1TVDjQ,Amy,7,0
SwuAzClgly8-sSNDkeX0Yg,Bob,136,40
zJHsrHkJMbYVPpVahyajEA,Kaylee,4,0
xCjZnXNktJOS5DcSUMFQZg,Nina,20,19
7nGcAjFZ7Ku8ztLX5Ltsvw,Domenick,2,3
cAuoP6byNWY7eFP0okhj1g,Will,2,0
0Vm_oupUTN7erfFa0dts8A,Kristin,41,42
t7qTIz9fxQw86TXSj6jsXg,Juli,40,81
C4vgpSp1c-1XnOhh4mIcWQ,Maria,104,56
YrKpGphRP2_jDbRW2sCyPQ,Chris,79,69
N6i3ar0FAqlBQYsaSclQoQ,Jr.,3,3
M9RZJ4TTfYB2iosiEV30mg,Lauren,100,101
Qb2fBHQwicPFfiBgpYUw-Q,John,2,0
WwBc7vWRqZnk5SLerCdSpQ,Rosalinda,5,2
REgJPwByO6NslfjZvFMeQw,Betsy,49,25
SeoKL3BIcxYdoBYYbjKT8Q,Mischelle,16,5
sZkEx5eecfwsyg-DMk8xEA,Rachelle,4,1
hlYDUxh10dCF1ESHYE9MvA,Olivia,7,1
-f7bprkOisaHfHIXrJlvSQ,Jennifer,9,11
rl8dnDQGuZRLNW51UrAKmg,Kimberly,18,26
dAd_E38UXY0y0DJysd06yQ,Jack,23,12
C1LNYEPIPI9Ypq8pnjhztg,Nieasha,4,5
K1EAlBpL8P7OgRGxRpnzIA,Tomas,13,26
EpCUKTXFf03ox5ZXUfPs0A,Ed,175,302
l5QUFf1R8FnvYivAigOAiA,Jillian,101,95
8bZZciv81ffdGUeo5c3zXQ,Chantal,8,1
D-NfjVihR0N7Ym4E2FN2sw,Maura,40,26
68HTOuSPtrHDUCSADOeWKA,Shannon,8,2
oyI_SOLOkEA2swW77i81qw,Howard,9,7
3KBxcaC6RRA0UhpJ8GpohQ,Donielle,7,1
bqjixwa3p2sVMIFXgg36gg,Oliver,17,8
s1fuAge-whNdj-eNoU0s7w,Todd,346,268
8q8Y5-WOEkMEYqiqpRUYHg,Dawn,11,14
_kP1PMm3G-ZFUZtBsP-WPA,Jimmy,267,736
BAziidOZ0nPP38tMJ58eFA,Megan,2,4
eRDSpwGbTIPs3mlacZ7Zsg,Shannon,16,0
XjeCIaTii495QeP8o4FMnA,Eric,5,2
FZO2LEwZXDUBV48ZGpq_cg,Danielle,4,2
6UrHjx3O0Qdaln0jRdB8Gw,Jing,1,1
G1dK0u0tANfNXx4tYEQjkQ,Tammy,396,729
Ed1DINxm80l2mcgt__zajg,Lori,39,36
RmTIGpEwbFsvwUAkzYyF1A,Dom,11,32
PVHCCL5YGP-bA1XyXk2WUg,M,42,58
up_i4y-lm0bzhnCuRVn1WA,Nate,7,5
7yk8BF4zkzkRKHaQFXInXg,Tammi,52,32
Zl8huvXwNCDEWhudUujTyQ,Eileen,18,30
CywXKtrJhQDdtXqCKY9w0w,Vianka,252,495
P241NkCS4JR-QxUwpsA9Jg,Sherri,315,453
86WQ3gOungzUhCW2ftL2hw,Mikayla,272,278
9JPXARHh9_HlNKVKX_UvFg,Cynthia,297,556
NktVbY_z3CDglE-cBWFnfw,Jason,16,7
lgOaXUbxb0MT845pu9nfPA,Ari,50,31
iMqAyd0tkuxNh6dAbHv4Sg,Carol,39,24
b2MLv5TqwNwzNnu0aszxGQ,Sophie,8,5
3kHf4PpmHmIAxwk2_E_VQw,Kelsy,91,73
-wRRMO9E7cjA4bKqdAVJbA,Lin,2,5
urw1lQTqhwkeg5j-28VJxg,Daniel,21,17
VMCjuRFFQEw53nOuMpTWuA,Suzy,55,48
hyZQqNcVO_PontL9d9OIuA,Stephanie,12,20
sJPUbVz2q8e78SscnSMABQ,Lynn,182,198
9b6bhuy3hsRAus1CeMRsWg,Tavia,10,3
wA-Hh3_qNCMCNnsNO-zN8g,Kate,79,48
S6b2XHgWrf1V7A1T3XOpMg,Katy,9,12
UuIvO257CNRe59kmYq4WXA,Eryn,28,16
Vgk9bSI6AqXN85942qF_Yg,Helen,30,13
IaP83lcU1P8yi7Fmb_9PlA,Gerhardt,14,9
f6rGANtGhsb21kX7Xjr-qQ,Ashley,30,42
ydIgda7bp9xkETzSkoSWow,Islam,31,11
1zkn8a-3Kp0_o-x5_qFIVg,Lauren,285,585
vvEvNzr7Sa4HCX6i2DFZLw,Clif,158,117
2SPumSv8e_pK8BRkxiF2Yw,Amanda,3,2
NTm-DOzbQb0ZFCrfM9etCw,Joanne,25,16
PxcXKoyaCHi8Hq1QNiuW-w,Diane,5,0
r8fYaM4443mv_z0BYUYt_A,marry,46,26
xiNI-tD-rlONvtCrbMwuGg,Gustaf,43,59
azRBsVyMl8ZVHp-GGfLc_A,Jonathan,11,3
vKga9V9mhNCEfoT2L4RERQ,Kiara,57,54
c68_en8Du6fL-Ce8vbSxPw,Marsi,22,20
uKKTsMsLd8W9GTmDgIKxcg,C,40,10
vcN_gDeBfmjLHBOTbSWI8Q,Jen,6,9
gKUmc1FckEyAl_txeos4zA,Ayesha,191,341
yYxaRb1ytJ3wruKiNaRUFQ,Rachel,10,16
R_dZuFgGaAH3iz6D7ugnOQ,Jason,27,5
qMr7F4nn1v5KFhXLnzz1LQ,Evan,18,2
7GKJ5Lbu0EnqtAglghh00A,Colleen,50,37
sP2CUgUHOooFNmsIR2AiMA,Shawna-Leigh,38,16
VrBKe9cvxvC-d_mV7RS7zw,Chanel,5,52
ZhAwdJKgZiE6zlmcaP6kfQ,Chris,78,10
e914tXhkcfZC9h9GAVESww,Dawn,4,1
J3Ck2-PDd-NWSXPOthUoxA,Ciani,14,13
6YGQHbnkYNK5QzuAIubATQ,Jae,28,24
oueEL4A6oSZDdAd_4WNSpQ,Lisa,31,24
ILg9BC0DoHOwNNrnkmyl1g,Lesiola,5,0
r4qmqjhkboh942Z8-l2_rQ,Amanda,29,30
Ys70HH4DpIri1PvAExEwhw,Jessie,17,5
GYPUXLbGfAOT2T5PvLevAQ,Ester,51,59
M93RSjuVC1wdB1FSCwk1Nw,Gary,9,1
QYG_52Pqyu8mMQv-IhH8aQ,Paul,96,137
l7O5KKuo41Tgq4E5w8jFag,Henry,5,5
sRMI0jDMURT9eDFdiD1j0A,Reginald,12,7
_srDtqDF_-KgdUt9nOodIg,Cabinhouse,56,19
kXFEfl0vR03dxWrU_anRqw,Beverly,5,2
9NOVZInXsR5rVwj3SCzeJA,Judy,159,248
EnA6IpOR6eVBf_lDBypdtQ,Alyssa,7,33
_JZvPkrqN06Nc7F18-p2Fg,Sara,56,47
gbCM0Js1xrXnZDkINAe1lg,Kamala,77,137
muDNRenitBP0POhrjPAPYg,michele,23,18
6rZU6zDa93jB7NiRztUrHQ,Moon,396,355
Oiy7cszJ7b_LfEE6EtLi6w,M,111,81
bJugjKIWNx64nEHHqeat5A,Adam,41,20
hYK9uiALrbWHjdCwvHP_IQ,Nicholas,1,0
uTBBU_vQ13us8dOcXIt6-g,John,1,0
CR3UC8zUvrW_YBMLUzk5Og,Tu Duyen,7,24
Vo8hr10mLr9tg9WxY78YyQ,Brendan,1,2
G6Imw-neuK73FUb9_tgz3g,Laura,4,0
IlhQTV8-JedCq5uSJEWt-A,Julie,90,210
j8tLpzUXZiAPYt9DDhCs3Q,Windie,14,28
GBi-9zgTxUtppb06y5eYPQ,Kristy,4,3
0Z4-KHxnOMU9tuiC_EWYKg,Nicole,10,8
UPZ2ajnbUCEEipR5SckMDg,Erik,15,0
NUEgh_h2SzqXwcKxogXfyA,Loren,8,38
3hNznmNfUxwVenxM-I2AfA,Raquel,144,315
fCe79-dtY8h5Wt4425ol4g,Noel,104,61
kJh33OhKn5NTNumXmCA6Ug,Cassandra,35,29
9nJhomIVKgEh847NBAa07g,Shaun,178,217
zvCVMiZ4ywIBT_XH2HVfuw,Kelly,9,3
sqt1w2mXAIHbMXlLGAdXZg,Sarah,71,119
fjVFBGfXIm00PaE2rOV9Mw,Nicholas,2,7
hBMBHD6h73bL31XCqa3afw,Elizabeth,13,4
3pH8XTTGMqYWyZfiXbezuw,J,30,11
iujdVG3X2JSKs3D4-G9gZg,Lisa,32,51
3GRylepipdQI_cWW--uiNg,Sara Beth,5,5
DaYPzO_GxIP9bh38bC9xRw,Elizabeth,15,9
-YNVRXimDv7TOguH5AwXig,Karizza,46,36
CItLUIpplDS5nK-90YmnTg,Josie JO,79,24
NbhFf1JaDcFSD6p89nWgAg,Vicky,3,3
aWJWeJpdmDsWawlgcuWd2Q,Darcy,3,1
OuMggWdKULj4BoiccbalOg,StaleMagnolia,199,136
y8GMn-hvHm32tgFVWRLXdg,Jessica,178,242
Aush7i_nu9WfM8CEjEp0cQ,Meng,15,12
PY7x43eDMoG2T0ZlJXmmog,John,1,1
BxN1P9y4x359Hkm83DyZZA,Melissa,228,318
gekBd8XKujejFIYocAsfTQ,Nefize,302,179
Ur_9TK427aEWavNo8I_WzQ,Dan,32,16
ziudtOa-p-BRcfz7jT4grg,Sarah,6,1
65vDfFC2SCTYjjychBjWpQ,Brenda,64,55
NWgIE-bOuoR3erraaIrL0A,Colby,3,8
uKbhVuLpFGMvmKsTGRCRQQ,Ryan,19,35
2kE7ze-lX1bofja9rx7kYA,Nick,27,30
y83fv4d625P0rL4I9wvqBA,Stephanie,29,9
sil73JV9pCnv7DqxtTYhqg,Kelly,9,9
G34kS7Ew4oTBoAu3lYal3w,Payal,5,0
87OHx2c34JtnP7wTFSfJ7g,Gina,99,50
eW3Ub22imvqKQBqDtwJqUg,David,205,436
wNdc-L4KhykLcPitMajkPQ,J.,131,125
Wk0v7sbUd4rBaDWZn8Ghig,Lee,1,0
aUhBZUm0MAY5rW1yBVHT_A,MaryJo,36,28
tAnkCDWO3qdF8NYwF0jfqQ,Candice,4,0
CZ5aAgByJYLOIqDOERwuSg,Jerry,4,0
Ih-NLAC2YCuKknYbB9H_Aw,Jill,9,3
-xpDM-9hFZ1Sh1ga25bqnQ,Ethan,5,26
wr4CgA9Pex6ZPTDouJVE9Q,Nicole,11,26
T_nGgMgjfRlVzH8pvyJlkQ,Laura,6,7
0KhxMsvU2eYaNZffg3pmQg,l.,9,21
CW0TJquWn80bY2RSq8yCFw,Justin,2,2
9SLUZ5lD7CBhvhWnyy-KPw,Kiki,9,9
EdYp4CiEZq-p4kldQHwzOA,Christine,17,12
vfhu9pLi1LdD6QwvYnB6UA,Ariana,12,17
1ggJ4Sar6PosO1USUZJ-mg,Layla,16,8
01A7SGB_E14EQjnLi0oVow,Mia,1,0
YYFNC8rhHP440AmNeE996w,Myles,33,11
icXXqcdMlOn_AMIb4jF1sQ,Dana,28,14
VamBc2CLnE2mRiV0TbC8Gg,Ashley,75,76
WF1kwh6jraV2h8SEJPHkBg,Kimberly,6,4
PHNbunQImM7loNfh6ZqohQ,Steve,24,5
UihGgEvo7Ko3Hn4mZv6VoQ,Emelia,4,0
5MMnIe8r8qgiczuBfk1xag,Wendy,8,7
ulTfsNO9NQ90GkhqeHm3Ag,Madelyn,8,16
yubeALwrk-z99lOcfwKiaA,Sherri,17,3
RzjLplotxE3gOIkB6mw7qQ,Laura,8,9
GFuxOBEziMCojbzoiP3usQ,Chelsea,30,28
FGFE4sTFkb5V1YizZHJ5XQ,Brad,192,135
4UaytHcnUfAhT3RCNXzc7w,Brandy,129,137
rrQN-Wizfdz6bwFJp34jcQ,Krystal,5,3
9GVbu4W2JwVmCpjonD1KtQ,Karen,9,9
7oT-phZtWplx-wlr2VZmiw,Eric,3,1
e8wqqkro7OIAPqhY5gT1mQ,Stephanie,14,8
ELPDtEYP-la3j6-CDEmWyA,Molly,73,19
uWiq9UrLSzbOl9I5uQUJqw,John,49,10
Cqu4L3lvPdKXCHHZjXCONA,John,172,138
GtVfivLBaAXkygqoXkCFVQ,Heather,7,1
5BR9hKJlIsyy1_6sQl8GmA,Libby,237,153
VXzBFWtI4vU6aIbWJtxINQ,Elaine,6,0
o6DPdmXAwgggwo4u3DCjBg,Susan,29,24
_SjDEQMAq61rdyMkvw590Q,Mary Dearah,12,1
d9g8f1_BVVa1ztGGXHkeXg,Jim,18,15
ZVMht81u8ns7Ej4laSGI_A,Shenaide,10,9
YgnaaiWumzzu7M5wXkB-8Q,Victoria,44,17
QqhCi59_W2H-iT-Jue6gdw,Andrea,3,0
ZAyv3D0gPp1YrGl8ZK8dQQ,Ian,1,4
FJ_WUlC55OGEOtJP77Tzqw,Troy,13,3
hmu6zDUEGt0u6-dk0Jsv3g,Dylan,4,2
G1ZyBOSPuIykYxyy9Jri_Q,Kat,44,9
6mb_MBGDFAmbv2qU4Md15A,Anna,14,7
5OkfhLNQs_XH133Y_ECGpw,Tam,26,10
4DOzbGn3ADYLGG8UOTYH7g,Melissa,8,7
ThgEw8kF1Rle3nFhQbnlfQ,Cheryl,43,11
aYaEXHHGDdt183zcr_EOSg,Amy,24,12
90CN8Ywa3fjRgEjZEBnKyA,Trae,12,6
4pAMEHIXi3ms3Vl6yddsFQ,Jackie,3,6
Kt34gz8ScW_WRsJjzgg-hw,Murrell,176,75
k96hBgZjHgCl3kkmZsOItA,John,2,0
-5ou47Hv_w8r1lnl7p6Pgg,Jo Mam,52,88
Xo-SoQIBl1kFfrAAlw5Faw,Rick,82,12
CfyPZqyew-4T9NmNFlytzA,Phil,1,2
YM5AY5zX9W3jDsMaZow_5g,Gee,65,40
1s0Xcw_kwGZ5p0vI-nSbtA,Rachel,241,443
djI8_ejKQs7N2l91xm7hCw,Yaseng,170,74
v2RjkZfFr3K8YnIRk6mZRQ,Gabriella,6,24
LzVzz-rmQtVcPB4HceEGVg,Ashley,5,6
GOfqJy7QmyPYYZ83JjHgYw,Aiyana,170,58
kO0qJPs68WVJPXNwA1rvuA,Larry,12,7
5T6at1OS0WmZK6h0YSpmrQ,Joe,42,19
0U9I0NUlWp-srmpQ81_yVA,Helen,11,1
zBpPghNweJVAu5cyzwDdmA,Terry,25,6
pdHxoVlNTHFZFPs1ELiEjQ,Gabrielle,7,25
I75WqXtbA3FmZKoieo7YSw,Scott,288,100
gZPo1KXK9-7S1m5L0UWjEg,Lexie,146,30
Q0IFpMOwN0HZ1-3jui7Vmg,Candice,12,4
nacoFxErdcgE0oA5V0XiuA,Keith,27,32
9a3CS-yaJTLp-sTtarkqKg,Gaura,11,12
HTF2Pn-S37Im4ekyDNATuA,Ken,29,25
iyGfEqP6qYiEHGbhtkNtWA,David,5,3
hBfjBZKpb6NrltXu14MqEA,Georgie,4,2
jaM7Aj8rY6L64SApO5G22w,Mercedes,13,0
mc-xKE9r5S9b05gmlWRkyA,Melissa,14,32
6mDhDNYYiTa-jsadjjA-dQ,Joel,30,4
CBB-gX06DmveSRT6gc8vpQ,Sue,40,27
nV162yyLKsX9i0loe1lFtA,Gina,15,6
CaPf4tvu64_haJovAZMaKg,Nyobie,137,110
RGURDN7B0hPzzSzLY4Xkyg,Xandra,36,8
u6GK82kV9mnqVEcxz-MndQ,MissMonet,18,9
ckCE9W3z1ztitEHqhijHoQ,Tish,14,14
wXFmlJWgPoRMlVRsOtWc7A,Kymberlei,5,14
c1i1CkaR0Nq1YAEeKOXkXw,Joan,5,4
TA3_pZkrQJa82Zy-eQzsqQ,TooTallPaul,276,307
lqQD3v36N-3-2rcakZl5Mg,Daniel,12,13
MWXv6pUwbZtcDf9-8OqCqw,Sondra,32,21
O9sH5h8r1yBvbwRU7X7JqQ,Melissa,48,63
_wf9-jgv8lCu2C2sRJ9OPw,Alex,20,14
cXsznKj5dFbVZlv9MAXrvA,Barbara,56,72
98PA9Wsbyz3IcvzUhpXMlg,Daniela,6,7
El-2Qna9SO-_paiDmBYfEg,Kevin,3,5
xGGyyQlqjsRKMl73PuLq6w,Brian,21,8
Au2W7WeoozVFEF3wXiuahA,Sofia,3,0
P3WwgBcUrsgDQoEbWiYoyA,Deborah,3,1
mR8n3t4alXyuDxx8mKF9vQ,Travis,85,125
K6_3__maciloB4ajbMnBnw,Caroline,95,117
4fUhfRsGOsSaWbnicTXtbw,Ava,16,4
CSQ9xH4vPtgxPYnoyMb9tQ,Carly,18,10
BeIch3io_LoQT7W87I9qag,Maria,1,0
c0oxWJWHi-s-GZERaGmu9w,Jay,5,7
TW_4cMKCARm0a_cKPR9p1w,Debbie,14,9
ReaaNvOXKFFp0JaKoqlrzg,Kevin,101,183
ZZAxn65GCk6aDeJ1O00jSg,Waldy,11,5
6TYrzekI8eLo3AICmnppZQ,Gabby,251,178
ws3SIyaqH13O3lUTnPvKOg,John,49,70
sVnsWJxZfUQXYQ0qam4ZVg,Sue,169,137
UKHZR5BXyolUjUI4W3Wg9A,Pascal,36,21
ggVo-o-taEGw5XTlIJcBng,Julia,8,16
TsBiIfmq7iXgrOJiW_tO2w,Maximilian,12,1
N36hEbIf-RyBE2n05GF71g,Joe,30,19
qsdvjaCA5kDpw0SAX-P1lw,Tess,4,2
7T4fQ2Mg3a-ST6PrMb5GIw,John,4,2
4zurgGm0hS51vnKdlefuJg,David,23,24
OhRFiQ5C9r9bbySKOarM9g,T,132,99
Wjk-ZTkZ_aAdL48yCqAilw,Irene,61,28
6_1EIObaabc5JIrpIcOCDw,Deb,23,14
_5_BdtSiTC-5NUXdgfowIA,Raquel,44,29
Oqtzn2tBaNhOSf4sp3Rqbw,Queen,7,9
tLq3wr-ef_aW322TIWdecQ,Lindy,6,3
OjVYHcUra2knAWDgyge1XQ,L,466,104
zywEl2nB8ZLbANGW_AVL9w,Alecia,9,4
N98FzpgSFM32-AGUpfPFZQ,Jason,7,8
qHz13CbxoeiMS0RmKL-tCg,Theresa,22,25
cUAVXVjbR2p2cqRUgrHFeg,Glo,125,88
sAuktIOC4qPyXAAOHlzidw,Jeri-Anne,32,29
RPEagteQZbE0fm0nH9HXUg,Scott,22,31
E_FGjV7MAzEsv2HOfpeUKA,Wendy,16,10
CZtO_cEPiYnsi-GzRyWPog,Caitlan,87,70
oNH2Pss_6rcEh3Lqxspd-w,Jon,2,0
cfPWM9Mcau9CZIL2-u85NA,Rogue,65,25
Ys5CGTxaUC8_FhTXdgInjg,lola,15,49
j84Gag3zuqVTh8XRwI1ohw,Kristy,24,16
SV8GiTZt8VjDqZAXE2RiRA,Stacy,30,50
Zjm-19yV8dU1kB3H0Kg3WA,Zachery,6,6
msH_bZUOdp3PAiuXY0Aupw,Jacqueline,2,0
focrfuFMrGGrGgGR_-wejQ,Sue,54,28
EODGNNYK9t59PzWxn-EVOw,Jennifer,2,1
yORnMhW43nZDKMfxq1o2hw,Wonha,14,5
x2b-5pzHMa75ksLO0gNiTg,Debbie,4,10
F7YbmhWBw__QO95d3uEt5Q,Ken,22,12
GxA62RSbMJwi979sMHL4AQ,M,48,11
mFtK788q02imH7kfLJsGBw,Linda,80,110
f21NvLHbibt5M4xj8EhIaQ,Elise,7,8
R1a-f9mGbp3TPp7Q8Fc8nQ,William,17,25
iBvkebN02ebZk1oJMksMOQ,Randy,128,136
67lgTOXr8MW2cxyV_ecUEg,Dominique,5,3
PTso9hh0dRJyHCVIkzDWRw,Tiyana,56,45
gVMLzY5nLz6GKCJ87qD7rw,Steve,7,4
mFZ7NPU2Rcb0Kwj1RxwVfQ,Liat,96,95
n1bHLasHfiVRk20PWmXoGg,Donna,43,56
s3aGgRMrHlOuKhZXDQoMVA,Jenni,62,15
BkHDnZmXSAPgnxPZsOjsdQ,David,24,8
y0a-sCpcVtQIJNPMspEEkA,CJ,25,14
wJIl6uYzl5SBP_0XdeHoqQ,Joseph,2,1
AZ-TZqXz35F9NbT94KQp7Q,Tooba,1,0
GeLxaXLtIq4MHjU_iPPOdg,Spuros,27,10
ZW6dTGKDqDWyU7DhwpGDfg,Sexy,30,36
p6AJbjKi5kqqTIID22Nxew,Cindy,7,0
FqDKQPlTmDKZsvVYEhBNWg,Robin,29,10
EZyWulE9ZyJe2vG6mE1MdQ,Claire,17,9
crJjv-3S3pXkYdL8qQQhpQ,Ken,47,25
P1iMU6MvsaldVykVjOxeMA,Matt,3,1
lEFLQEI0qP7QvxqTCtfTQA,Rob,82,36
6_DbIgpDjfDLYj6oOJ99rA,Brandon,2,0
PeEtWhoRJlneCgwGeBHexA,Bob,49,42
MiGHyq5POoGHbreGJDTnCg,Adam,3,1
hAV06qZeORE4Oaa-xi1FMA,Joe,20,1
p0rs2MVtSkXmNR0aSoAobw,Tate,11,3
Xl1_6YjfIAntZ81TR93lJQ,Tamara,105,74
I4FWgduD1sf39-Vnv6BZPg,Sayde,4,2
9FkxpEpSapn3M5aPFssuFg,Chris,1,0
knQ8Q2K8qEo3jollW5frUA,Arthur,104,113
i64lYbLQGXczWD7VGEKkSg,Don,23,14
qhWrdCx2l_gelSp2YMuTFg,Mombasa,2,0
TErJPlrfBFAf5d1gQS-wCA,P,16,9
gZ-z9JDVSUWxDy8_G882gQ,Donald,100,45
QRiPJFb9_9g04OWgPBRqIQ,Nicole,1,0
Di6wSzeroM7pfpywejI3GA,Richard,21,8
c3GDLQySNTRnFGN9yLHf4w,Susan,114,64
cw2aTGKD4xdW1ZCi-mWZsg,Alexa,5,0
ASlIAUX1ZDBzH5FG06PZEg,Julia,47,5
p3GtTudYM2fiIDGDKM2cKg,F.,17,8
45bGOsRSfJ-u1XdSQEpDcw,Vladimir,6,7
5ITzL0Zln6m1U97iuh31Rw,DonnaJohn,133,71
jrSDwH1bdo9dtGxXvhHdQw,Ellis,13,8
ZzrZ7gkhgMoMil2rZ0Dvww,Scott,61,69
jLCIM-rcJhxb-ut-Cuwa8Q,Patrick,8,5
6wsGr3agOziAc26ghRd-cQ,Melissa,58,94
TDNOQ-t0BY3YbKByi9LvIQ,Michael,2,2
YAfYL4X8nwvrCa7mZs_I1Q,Crystal,20,10
hZyVLpgLpu8Fhls0QiAJlQ,Elizabeth,17,24
-ib8aanv7RSoVYjlrBRhbg,Marti,5,2
LVxe4mOOB1uBnFuQDDbqkA,Lorenzo,52,18
jkc-zcEfp8FIjuI9iejAMg,S,106,63
tpqxi5SagaB6BY6-u0QS1w,Lisa,38,15
XjExMXupoMuej8Vc-5MaoQ,Ryan,34,9
qlTgxfAS5PeusZaDRN36dQ,Victoria,15,5
AZPuZmiKNp6fAU4i_cvJ6Q,Davis,6,22
gHvn9gK2s397Rep_wrLFQA,Jon,2,5
l70zTj8JFxE7LRjzir5I0g,Brianna,52,26
FKz918RA8WORj4Pl8WD4xA,Jennifer,13,4
1E8I9JNfoD6GC5wS3U4hkw,Carter,39,42
_-tMfKkorJOn5ZNvs4iZjQ,James,5,4
yALOGdibdiKWFKMbDq7F_A,Maria,17,18
f00WKbKrZHJ6JOAu9uRL7A,D,11,15
DCE69oSjlUEm88eRz5QVjg,Ken,14,26
et8GNEC-lDU7D68hbIhGuQ,Richie,82,57
NnIGHl-EUnxlsnOLbYDzew,Chris,27,2
HKdFpzGf1sE-QvZZ-z7RxA,Matt,40,12
aG9q2orOhTLI1U7FyOeqTQ,Amy,19,10
vZ2Cyy-yV2Zc7YymWyomjA,Rebecca,3,0
Q36vQfze25BQtScN-9H0nQ,E,49,11
9WXTDbQQL2aBDPeGicyUfQ,Derek,13,17
d2DJ323VXRX6Ud35wIZYxQ,Matthew,157,34
N6fUzCv2obzsij_A1-hwkA,Marilex,8,2
vMuQDvd-Rr1D2VyyO_XrHg,Martin,29,15
aV7SyM6yTj7Ju-NJxp5QNw,RamGuy1983,47,17
eB12q_COE6K9AxLKErBITw,Cheryl,4,2
dbhCeI9PPAd2W87ZunuvxQ,Kelly,21,7
ULgEQ2gEV2PbCg7b7XnGZw,Angelica,7,5
XUNvhMJA_94XmSOnJ8v1hw,Renee,53,18
KGZCChoVp5dGlA2X191oHA,Melanie,5,1
WiN49ngqAfvLq32aDPIksw,Barbara,59,86
81ADePghBQ-ussXKDRboeg,Teresa,83,45
z-xkVqoSmHnKTTIDux4Kzg,Jason,16,5
1fZYJep5uw9IwUfkB9WV1w,Jeff,11,18
EcUBEaOjvsSJHu_T3Jo0Mw,Teresa,4,0
RCWyV8SEd110aT5QKih73Q,Meeko,25,13
PEZ1EfJcTOd2zAcyxRyEQA,Angela,1,1
AabrEeDlciw3h36jtpcHBw,LeBarron,21,20
4WOkCQCO6a3TGeKpyLBhhw,Piyali,9,2
e8kmr55pWVqfDOCd_Nl9dg,Alyssa,5,2
y3n0tgVw5OD-OH7NgyotXw,DeAnna,5,0
kSKHfhAwmb0KGG-NLtO7QA,Thomas,4,1
XrbYSwkyN_JtH31ayh083A,Tavis,5,10
j2Un7UaO5UFa1WJS_YMuSg,Jeremy,14,5
e68YXXKTogYmq71ZDRrBJg,Doug,2,0
qoUqA6NorNXiyqDEOIU8hQ,Norma,4,0
