hotel_id,hotel,stars,address,city_id,latitude,longitude,categories,attributes,source_id
VXEuw2lfr3MjsanKb0kTMQ,Magnolia House Bed & Breakfast,5.0,1317 Columbia Ave,4873.0,35.9139459,-86.8734097,"['Hotels & Travel', ' Bed & Breakfast', ' Event Planning & Services', ' Hotels']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}",1
nQRHfpFYUVLJdh14Rxz64Q,The Mane Event Salon Enhancement Day Spa,3.5,1914 Columbia Ave,4873.0,35.8989982605,-86.8762969971,"['Day Spas', ' Barbers', ' Hair Salons', ' Beauty & Spas', ' Nail Salons']","{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True'}",1
-tszRAImNX4NC4GgUcRafA,White Glove Car Service,5.0,5948 Bayview Cir S,3232.0,27.7401665183,-82.719835,"['Hotels & Travel', ' Transportation', ' Limos', ' Town Car Service', ' Airport Shuttles']","{'WiFi': ""u'free'"", 'ByAppointmentOnly': 'True'}",1
Xn1NSVa3eKX-AhYh-vmrgQ,Sea Breeze Manor Inn,4.0,5701 Shore Blvd S,3232.0,27.7379812,-82.7105391,"['Bed & Breakfast', ' Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}",1
7HOvGuRS87hCXTa0Eet2Xg,Best Western O'Fallon Hotel,2.0,116 Regency Park,487.0,38.59025,-89.9387673,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']",None,1
MuUNz121lvj0XLLONpaWCw,Hilton Garden Inn St. Louis Shiloh/O’Fallon,3.0,360 Regency Park Dr,487.0,38.5810796,-89.9328413,"['Hotels & Travel', ' Event Planning & Services', ' Hotels', ' Venues & Event Spaces']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
ps9O_0Y7OQe6iIKIHI09jQ,Quality Inn & Suites Arnold - St Louis,2.0,3610 West Outer Rd,6021.0,38.414563,-90.390584,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
FPkkdWJXBDGkcjYITZe9Gw,Pear Tree Inn St Louis Arnold,4.0,1201 Drury Ln,6021.0,38.4446217,-90.3776888,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}",1
AsdSkdYdPBfU-L4YMJLHRg,Towneplace Suites,3.5,6101 Center Grove Rd,5920.0,38.7878097,-89.978611,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']",None,1
Yx47e-by4pyg66pzUcXkhg,Hertz Rent A Car,2.0,695 South State Road 135,14950.0,39.6062266,-86.1584669,"['Hotels & Travel', ' Car Rental']",None,1
LdOluplf9hsVUgB9LUpTrg,Enterprise Rent-A-Car,3.5,801 US Highway 31 S,14950.0,39.6031248346,-86.1057078391,"['Hotels & Travel', ' Car Rental']",None,1
eYK3WmiqyiNBtLQI1MTRhA,Comfort Inn & Suites of Brandywine Valley,2.5,1310 Wilmington Pike,2221.0,39.9048811,-75.567563,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}",1
fe8MBZ8-cDt9AIGKDT81_w,West Chester Railroad Company,3.5,500 S Adams St,2221.0,39.9573873214,-75.5943866432,"['Hotels & Travel', ' Tours', ' Transportation', ' Trains']",None,1
8Q0S2ZzurnXE0Mm0Mo2ROg,Chimes Bed & Breakfast,5.0,1146 Constantinople St,48.0,29.9238641,-90.0972943,"['Hotels & Travel', ' Event Planning & Services', ' Hotels', ' Bed & Breakfast']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}",1
VBwj3sdthp9oauueefIonQ,New Orleans Native Tours,4.5,,48.0,29.9557212,-90.0647686,"['Hotels & Travel', ' Tours', ' Historical Tours', ' Bus Tours']","{'WiFi': ""u'no'""}",1
V92gwKxxoBkSjn0TkNXLSg,Tastebud Food Tours,4.5,2649 Desoto,48.0,29.977212,-90.0788956,"['Hotels & Travel', ' Food', ' Community Service/Non-Profit', ' Desserts', ' Tours', ' Local Services', ' Food Tours']","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",1
tKiyZD8qGFz9LcN7cAbGbg,Marigny Manor House,5.0,2125 N Rampart St,48.0,29.9675772661,-90.0574115277,"['Hotels & Travel', ' Hotels', ' Bed & Breakfast', ' Event Planning & Services']","{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}",1
7Iv-6B0EH-yVo5o_VnykWw,The National WWII Museum,4.5,945 Magazine St,48.0,29.942709,-90.070398,"['Hotels & Travel', ' Arts & Entertainment', ' Tours', ' Public Services & Government', ' Landmarks & Historical Buildings', ' Museums']","{'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'DogsAllowed': 'False', 'RestaurantsAttire': ""u'casual'""}",1
X18_xiKHoK6fOuFyExGEcA,"Chateau Bourbon, A Wyndam Historic Hotel",3.0,800 Iberville St,48.0,29.954681,-90.0691769,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'paid'"", 'RestaurantsPriceRange2': '2'}",1
JMmmQUJF2vNxmwR6Df_axg,Enterprise Rent-A-Car,3.0,4001 S Carrollton Ave,48.0,29.968426286,-90.1077228785,"['Hotels & Travel', ' Car Rental']",None,1
7iCCdhc6vrg5ivVZOo4pEw,New Orleans Courtyard Hotel,2.5,1101 N Rampart St,48.0,29.9641677,-90.0658268,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
8NSzJSdgt1IMkTdA2Cf65g,Q&C Hotel,4.0,344 Camp St,48.0,29.949982,-90.0688921,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",1
r6_wKaVLLnYT31oGnxFuHA,French Quarter Rv Resort,3.5,500 N Claiborne Ave,48.0,29.9618241,-90.0732715,"['Resorts', ' Hotels & Travel', ' RV Parks']",{'ByAppointmentOnly': 'True'},1
yDXxwGLYj58zoUvd-gFnug,New Orleans International Hostel,2.0,2249 Carondelet St,48.0,29.9344784,-90.08247,"['Hostels', ' Hotels & Travel']",None,1
OKDanEGQodLGhOfvrCnR3w,Stay Alfred at Factors Row,3.5,822 Perdido Street,48.0,29.9506805,-90.0720854,"['Vacation Rentals', ' Hotels & Travel']","{'WiFi': ""u'free'""}",1
OOish-KEWdmjEdqSYKOAeA,Camp Street Apartment by Stay Alfred,4.5,600 Canal St,48.0,29.9522861,-90.06856,"['Vacation Rentals', ' Hotels & Travel']",None,1
euqKc1svwwIdN-7k3o2i0g,SHINE Spa & Specialties,4.5,"421 N Carrollton Ave, Ste A-4",48.0,29.9772628,-90.0978532,"['Day Spas', ' Skin Care', ' Shopping', ' Cosmetics & Beauty Supply', ' Beauty & Spas', ' Massage']","{'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'AcceptsInsurance': 'False'}",1
ZZ7m7DrHkelr3fwb3p9Ccw,One 2 One Salon,4.5,8216 Oak St,48.0,29.9482239,-90.1312111,"['Day Spas', ' Hair Salons', ' Beauty & Spas']","{'GoodForKids': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}",1
gd3SCUU5mokyBrmbZvqoHw,Inn of King of Prussia,1.5,550 W Dekalb Pike,1776.0,40.0904516,-75.3806123,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']",None,1
grhrDnNaRZCoOX0RCaBNVQ,Extended Stay America - Philadelphia - King of Prussia,1.5,400 American Avenue,1776.0,40.0952403031,-75.4005727137,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'""}",1
usMJgeFEO6Zk2WUJqbHGYg,Home2 Suites by Hilton King of Prussia Valley Forge,2.5,550 W Dekalb Pike,1776.0,40.0905016,-75.3806652,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True'}",1
zQee6DF458ap5YbtOkMOOQ,Comfort Inn Valley Forge National Park,2.0,550 W Dekalb Pike,1776.0,40.090431,-75.380545,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
HDQyEpOqoowQyQzMoP_Jjw,Sheraton Valley Forge Hotel,3.0,480 N Gulph Rd,1776.0,40.0896765,-75.4096165,"['Hotels', ' Hotels & Travel', ' Venues & Event Spaces', ' Event Planning & Services']","{'WiFi': ""u'paid'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True'}",1
Y3dk0YiQ532UyyqhsJgwQA,Northtowne China Inn,3.0,46 E Germantown Pike,1207.0,40.1393001,-75.3097488,"['Hotels & Travel', ' Restaurants', ' Hotels', ' Event Planning & Services', ' Chinese']","{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",1
k1_Q2UQKdzEuDPX_BMdD7g,Norristown Transportation Center,2.0,93 Schuylkill Ave,1207.0,40.1125593,-75.3456053,"['Hotels & Travel', ' Public Transportation', ' Transportation']",None,1
Viw11iSp5cdohr0HADUMxw,Americas Best Value Inn Norristown Philadelphia,2.0,830 W Main St,1207.0,40.11921,-75.355758,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}",1
Tey07W95Mo9d_oxTVBWhww,Belles Nails,4.5,2030 W Main St,1207.0,40.1333222,-75.3799748,"['Day Spas', ' Nail Salons', ' Beauty & Spas']","{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",1
TXIHq9b0fEHe5DPrw_oUSw,Hampton Inn & Suites St. Louis/Alton,3.0,1904 Homer M Adams Pkwy,21459.0,38.9189061586,-90.1626491547,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']",{'BusinessAcceptsCreditCards': 'True'},1
npvwUouhrmYufGvfTWNzGw,Riverline Train,2.5,1-99 Ward Aly,5503.0,40.2195243835,-74.7588424683,"['Hotels & Travel', ' Travel Services']",None,1
KT_LfcxsS-xCjJmU5EvSug,Best Western Harpeth Inn,3.5,116 Luyben Hills Rd,8072.0,36.0856502602,-87.0996179151,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']",None,1
h5MUi97s54tT5LAHIb5fUQ,Indianapolis KOA,3.5,5896 W 200 N,1837.0,39.8160627194,-85.9112768104,"['Hotels & Travel', ' Campgrounds', ' RV Parks']","{'WiFi': ""u'free'""}",1
P0WmtX3rqlXAWxj6Akq7rw,Hyatt House Nashville / Franklin - Cool Springs,4.5,3501 Mallory Ln,549.0,35.9389138,-86.8227401,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']",{'RestaurantsPriceRange2': '2'},1
_Buy1b4MYdB83_gGnnLseQ,Hampton Inn & Suites Franklin,2.5,7141 South Springs Dr,549.0,35.9524284,-86.8135717,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}",1
sjo508CnCXpPLqY08QW0XA,Franklin Marriott Cool Springs,3.0,700 Cool Springs Blvd,549.0,35.9476368222,-86.806865346,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'paid'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False'}",1
2yf8vIDgZJpEX5MeLoyqpQ,West Bank Marrero Cab,2.0,740 Milton St,11731.0,29.9206915,-90.0498291,"['Hotels & Travel', ' Airport Shuttles', ' Local Services', ' Couriers & Delivery Services', ' Transportation', ' Taxis']",{'BusinessAcceptsCreditCards': 'True'},1
r3If7d4wAvYIbltQft11Zw,Holiday Inn New Orleans West Bank Tower,3.5,275 Whitney Ave,11731.0,29.9243994,-90.0418054,"['Hotels', ' Event Planning & Services', ' Venues & Event Spaces', ' Hotels & Travel', ' Resorts']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}",1
RP9YmgxcKEaD1voeUXpD1Q,Massage Wellness Spa,3.5,1820 Belle Chasse Hwy 10,11731.0,29.894186,-90.039587,"['Day Spas', ' Massage', ' Beauty & Spas']","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'AcceptsInsurance': 'False'}",1
CFlcjA8C2v0jjiLOJFHi1w,"Americas Best Value Inn & Suites St. Louis, St. Charles Inn",1.5,1310 Bass Pro Drive,20233.0,38.7707272,-90.4964213,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}",1
dmo3bB3_vxasVCOYxsH2Ag,"Ramada Fairview Heights, Il",2.5,6900 North Illinois Street,2469.0,38.6010244,-89.9838409,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",1
V48itXiAyU_hqwotNVvIBw,Hampton Inn Nashville/Brentwood-I-65S,3.0,5630 Franklin Pike Cir,3706.0,36.0391661406,-86.784419,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}",1
S0m_9O8ejEKw0bMpkFyuTA,Baymont by Wyndham Nashville/Brentwood,3.5,111 Penn Warren Drive,3706.0,36.0355028,-86.8016934,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2'}",1
Gqt_GmThKFTtbqYLknnZQw,Extended Stay America Nashville - Brentwood,1.5,9025 Church Street East,3706.0,36.033098,-86.779282,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1'}",1
CU6W984E28nl0YB16mN08Q,Sleep Inn Nashville - Brentwood - Cool Springs,3.5,1611 Galleria Blvd,3706.0,35.970077,-86.809799,"['Hotels', ' Hotels & Travel', ' Active Life', ' Event Planning & Services', ' Golf']","{'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}",1
M8SB5qY4Crij3gsfRCUD9A,SpringHill Suites by Marriott St. Louis Brentwood,4.0,1231 Strassner Drive,3706.0,38.6236885765,-90.3351683092,"['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Venues & Event Spaces']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'WheelchairAccessible': 'True'}",1
1c-qM06URos7EskpHBPPZQ,Holiday Inn Express & Suites Boise West - Meridian,4.5,2610 E Freeway Dr,6627.0,43.5957517,-116.3615503,"['Hotels & Travel', ' Venues & Event Spaces', ' Hotels', ' Event Planning & Services']","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}",1
hwDDy0E5s81DNLYUnMqitQ,Trenton-Mercer Airport,3.0,1100 Terminal Circle Dr,16488.0,40.277085,-74.817549,"['Hotels & Travel', ' Airports']","{'WiFi': ""u'free'"", 'ByAppointmentOnly': 'True'}",1
C5fyEjAJU9-kJtOD_XaJUw,Super 8 by Wyndham Plainfield/Indianapolis Arpt Area,2.5,"6015 Gateway Dr, State Route 267 and I-70",989.0,39.6726512,-86.3717902,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']",None,1
jedIpexBYaF0p56Hc_Rlgg,Margaritaville Hotel,4.5,425 Rep John Lewis Way S,7642.0,36.1556376189,-86.7754790905,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
m3f3ypSf8mJY1Or4vbvm9g,OSHi Floral Design,4.0,215 6th Ave N,7642.0,36.163095,-86.7818211,"['Hotels & Travel', ' Restaurants', ' Flowers & Gifts', ' Shopping', ' Wedding Planning', ' Event Planning & Services', ' Florists']","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'None'}",1
9NVh6D-EDORwOxQsEmVzqA,Microtel Inn & Suites by Wyndham Nashville,2.0,100 Coley Davis Court,7642.0,36.0811933,-86.9531174,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}",1
bdVdOSGtXAwCRNcKoUyEDA,Club Wyndham Nashville,2.5,2415 McGavock Pike,7642.0,36.219891677,-86.7046765665,"['Hotels', ' Vacation Rentals', ' Hotels & Travel', ' Resorts', ' Event Planning & Services']","{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True'}",1
UGCHPIdCyyz_4N_dZRNPSQ,Blue Waters Treasure Island,4.0,8105 W Gulf Blvd,4959.0,27.7450897,-82.7595757,"['Hotels & Travel', ' Vacation Rentals', ' Event Planning & Services', ' Hotels']","{'WiFi': ""u'free'""}",1
6ZxVQTqxmdBELWX5gsW0cw,Residence Inn by Marriott St. Petersburg Treasure Island,4.5,11908 Gulf Blvd,4959.0,27.775387,-82.777744,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
iSnPc_3IHqywTvi9IQqxew,Thunderbird Beach Resort,3.0,10700 Gulf Blvd,4959.0,27.7691846,-82.7697469,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}",1
qtCFii3nI1cNtPSA77OPcQ,Arvilla Motel,3.5,11580 Gulf Blvd,4959.0,27.7739263,-82.7748042,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}",1
ZhXatonwUwwz6FTuyaD6Rg,Sands of Treasure Island Apartment Motel,3.0,11800 Gulf Blvd,4959.0,27.775662,-82.776732,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}",1
anHCZScwNdbBJo78XRsTDw,Avis Cool Springs-Embassy Suites,2.5,820 Crescent Centre Dr,14509.0,35.94458322,-86.8133904222,"['Hotels & Travel', ' Car Rental']",None,1
gZrsNIJlYudMBJJLr0B8dg,Baymont by Wyndham Franklin,3.0,4206 Franklin Common Court,14509.0,35.911564,-86.8223809,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'""}",1
PJDwDZMplZGVTAe9skcXZQ,Divas & Dudes,4.5,"430 Cool Springs Blvd, Ste 110",14509.0,35.9453,-86.825287,"['Day Spas', ' Hair Salons', ' Beauty & Spas']","{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '3'}",1
C6eZ7mh7LldL8GYn1IDNVw,Pinup Skin Spa,5.0,112 E Fowlkes St,14509.0,35.9178231,-86.8719551,"['Day Spas', ' Beauty & Spas', ' Hair Removal', ' Waxing', ' Spray Tanning', ' Tanning']","{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",1
HRK3VGuBu9XDr51Uv6y76w,Enterprise Rent-A-Car,2.5,615 Gallatin Pike N,8183.0,36.2691961121,-86.7110891193,"['Hotels & Travel', ' Car Rental']",None,1
79HDR_e5AVzfF68--pr2cg,Ramada New Hope,2.5,6426 Lower York Road,13710.0,40.3564046,-74.9840026,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1'}",1
S_orkerzJxv_qXiu79N5Vw,Wedgwood Inn,4.5,111 W Bridge St,13710.0,40.3638376,-74.9567673,"['Hotels', ' Hotels & Travel', ' Event Planning & Services', ' Bed & Breakfast', ' Personal Assistants', ' Professional Services', ' Tours', ' Historical Tours']","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'""}",1
nnoADFNuHOdyp6nVP6HttA,The Inn at Bowman's Hill,5.0,518 Lurgan Rd,13710.0,40.3228227,-74.9398027,"['Bed & Breakfast', ' Hotels & Travel']","{'WiFi': ""u'free'""}",1
ZW4LHNY5kFNlmqFc6MFmeg,Enterprise Rent-A-Car,3.0,222 E Main Street Collegeville Shopping Ctr,5867.0,40.1851773482,-75.4509013472,"['Hotels & Travel', ' Car Rental']",None,1
rcJnKmhgSPb8BmK3d6AZYQ,Joy Nail & Spa,4.0,430 W Main St,5867.0,40.1981462,-75.4763914,"['Day Spas', ' Nail Salons', ' Beauty & Spas']","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False'}",1
7hXkbBb2r5BzDJ7Ng-gadw,Hertz Rent A Car,1.5,1950 Manhattan Blvd,1987.0,29.8854665458,-90.0548169762,"['Hotels & Travel', ' Car Rental']",None,1
6QFtoTqHw6I0vEZFKkWaKQ,Comfort Suites Harvey - New Orleans West,2.0,1611 Elton Court Rd,1987.0,29.878707,-90.049458,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}",1
ijU7hEUbD1Nq7KKbi4nyeQ,I Bike Santa Barbara Wine Country Tours,5.0,113 Harbor Way,214.0,34.4037623,-119.6942723,"['Hotels & Travel', ' Wine Tours', ' Bike tours', ' Mountain Biking', ' Bike Rentals', ' Wineries', ' Arts & Entertainment', ' Tours', ' Food', ' Fitness & Instruction', ' Active Life']","{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}",1
UjOq8dBVNv9weHrVDqm3kQ,Hotel Milo Santa Barbara,3.0,202 W Cabrillo Blvd,214.0,34.4104385376,-119.6920394897,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'RestaurantsPriceRange2': '3', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'True'}",1
-jXAkQIdZWq6i1Wwv8z1UQ,Rose Garden Inn,1.5,3643 State St,214.0,34.4400491,-119.7419479,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'RestaurantsPriceRange2': '3', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
oJz-ALy7BOHSTXfjY-1phg,SpringHill Suites by Marriott Philadelphia West Chester/Exton,2.5,730 E Eagleview Blvd,5212.0,40.0676751,-75.6760826,"['Hotels & Travel', ' Hotels', ' Event Planning & Services', ' Venues & Event Spaces']","{'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
36dU0rj9eoWeInt1OmwYFQ,Wyndham Garden Exton Valley Forge,2.5,815 North Pottstown Pike,5212.0,40.056669,-75.649483,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}",1
gSqUw1akdGvY940tmX8O3A,Balance Hair Spa,3.5,826 N Pottstown Pike,5212.0,40.0554096,-75.6499597,"['Day Spas', ' Beauty & Spas', ' Hair Salons']","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'GoodForKids': 'False', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True'}",1
6AsDzVxUF59Wi3t137IPbg,Quality Inn & Suites Conference Center,2.0,5316 US 19 N,2501.0,28.236925,-82.726643,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}",1
fP9wE8HIRat6PO4CvV0JGQ,Enterprise Rent-A-Car,3.5,26615 Wesley Chapel Blvd,1778.0,28.1396,-82.4263,"['Hotels & Travel', ' Car Rental']",None,1
