state_id,attraction,categories,reviews_url,region
WA,Leavenworth Reindeer Farm,Zoológicos,https://www.tripadvisor.com.ar/Attraction_Review-g58560-d12065473-Reviews-Leavenworth_Reindeer_Farm-Leavenworth_Washington.html,West Pacific
WA,Riverfront Park,Parques,https://www.tripadvisor.com.ar/Attraction_Review-g58759-d146280-Reviews-Riverfront_Park-Spokane_Washington.html,West Pacific
WA,Museum of History & Industry,"Museos especializados, Museos de historia",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d141518-Reviews-Museum_of_History_Industry-Seattle_Washington.html,West Pacific
WA,Chihuly Garden and Glass,"Galerías de arte, Museos de arte",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d3184389-Reviews-Chihuly_Garden_and_Glass-Seattle_Washington.html,West Pacific
WA,Marymere Falls,Cascadas,https://www.tripadvisor.com.ar/Attraction_Review-g60921-d117082-Reviews-Marymere_Falls-Port_Angeles_Clallam_County_Washington.html,West Pacific
WA,Alki Beach,Playas,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d141235-Reviews-Alki_Beach-Seattle_Washington.html,West Pacific
WA,Mount St. Helens,"Montañas, Volcanes",https://www.tripadvisor.com.ar/Attraction_Review-g28968-d109354-Reviews-Mount_St_Helens-Washington.html,West Pacific
WA,Bill & Melinda Gates Foundation Discovery Center,Museos especializados,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d2484267-Reviews-Bill_Melinda_Gates_Foundation_Discovery_Center-Seattle_Washington.html,West Pacific
WA,Waterfront Park,Parques,https://www.tripadvisor.com.ar/Attraction_Review-g58560-d146148-Reviews-Waterfront_Park-Leavenworth_Washington.html,West Pacific
WA,Seattle Japanese Garden,Jardines,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d141346-Reviews-Seattle_Japanese_Garden-Seattle_Washington.html,West Pacific
WA,Seattle Light Rail Service,Servicios de ferrocarril,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d7788019-Reviews-Seattle_Light_Rail_Service-Seattle_Washington.html,West Pacific
