,Dirección,Descripción,Atributos,Latitud,Longitud,Scores
591,"11002 Rancho Carmel Drive, San Diego, CA 92128, Estados Unidos","El Sonesta ES Suites Carmel Mountain - San Diego se encuentra a 1 milla del campo de golf Rancho Los Penasquitos y ofrece piscina climatizada al aire libre y bañera de hidromasaje. Las habitaciones son independientes y disponen de conexión Wi-Fi gratuita y dormitorio independiente.

Todas las habitaciones del Sonesta ES Suites Carmel Mountain - San Diego disponen de cocina equipada con fogones, nevera, microondas/horno y lavavajillas. También incluye tetera/cafetera y servicio de alimentación.

Junto a la piscina del Sonesta ES Suites Carmel Mountain - San Diego hay una zona de barbacoa pública. También hay servicio de lavandería.

El hotel está situado a menos de una milla de Carmel Village Plaza. El San Diego Zoo Safari Park está a 12 millas de distancia.","['Gimnasio', 'Adaptado personas de movilidad reducida', 'Tetera/cafetera en todas las habitaciones', 'WiFi gratis', 'Habitaciones sin humo', 'Parking privado', 'Recepción 24 horas', 'Desayuno', 'Piscina al aire libre', 'Habitaciones familiares']",32.97721761,-117.08383352,"[{'Personal': '8.6'}, {'Instalaciones y servicios': '8.6'}, {'Limpieza': '8.8'}, {'Confort': '8.7'}, {'Relación calidad-precio': '8.3'}, {'Ubicación': '9.1'}, {'WiFi gratis': '7.7'}]"
592,"207 5th Avenue, Centro de San Diego, San Diego, CA 92101, Estados Unidos","Este hotel moderno se encuentra en el distrito Gaslamp de San Diego y cuenta con una bonita terraza en la azotea con piscina y una animada vida nocturna. Los huéspedes pueden tomar prestada una guitarra de forma gratuita durante la estancia.

El Hard Rock Hotel San Diego ofrece habitaciones modernas y llamativas con WiFi gratuita y TV de pantalla plana de 42 pulgadas con canales por cable. El baño tiene ducha de efecto lluvia y espejos de cuerpo entero.

El Hard Rock alberga el bar Float junto a la piscina de la azotea y el bar clásico Nobu, especializado en sushi. El restaurante Maryjane’s sirve clásicos de la cocina estadounidense durante todo el día. El hotel ofrece descargas de música gratuitas para que los huéspedes confeccionen la banda sonora de su estancia.

El San Diego Hard Rock se encuentra a 6 minutos a pie del estadio Petco Park y del centro de convenciones de San Diego.",,32.70761056,-117.15983257,"[{'Personal': '8.8'}, {'Instalaciones y servicios': '8.6'}, {'Limpieza': '8.7'}, {'Confort': '8.8'}, {'Relación calidad-precio': '7.8'}, {'Ubicación': '9.3'}]"
593,"4000 Coronado Bay Road, Coronado, San Diego, CA 92118, Estados Unidos","Featuring 3 pools and a full service marina, this luxury resort is located on a 15-acre peninsula. It boasts on-site dining and spa services. A flat-screen TV is featured in all guest rooms. San Diego International Airport is 35 minutes’ drive away.

Comfortably furnished, each room at Loews Coronado Bay Resort includes a mini fridge. All rooms feature gourmet tea and coffee-making facilities. A spa quality bathrobe and toiletries are provided.

Offering signature cocktails and an exclusive wine list, Crown Landing serves breakfast, lunch and dinner in a relaxed atmosphere. Silver Strand Exchange offers sandwiches, salads and pastries, in addition to market goods.

Sea Spa + Fitness offers signature treatments, therapies and products. Guests can relax and enjoy a sea stone message or an island-inspired body wrap.

Guests of Coronado Bay Loews Resort can relax in the large outdoor pool and hot tub. A sauna is located on site. A tennis court offers recreational fun. Bicycles are available for hire. A conference centre is available for business guests.

Silver Strand State Beach is 10 minutes’ walk from this resort. Balboa Park and San Diego Zoo are 30 minutes’ drive away.","['Gimnasio', '4 restaurantes', 'Bar', 'Adaptado personas de movilidad reducida', 'Servicio de habitaciones', 'WiFi gratis', 'Habitaciones sin humo', 'Parking privado', 'Piscina al aire libre', 'Habitaciones familiares']",32.6310898,-117.13604942,"[{'Personal': '8.7'}, {'Instalaciones y servicios': '8.6'}, {'Limpieza': '8.7'}, {'Confort': '8.8'}, {'Relación calidad-precio': '7.6'}, {'Ubicación': '8.7'}, {'WiFi gratis': '7.6'}]"
594,"1860 Sixth Avenue, Centro de San Diego, San Diego, 92101, Estados Unidos","Lovely Studio w Full Kitchen in Heart of San Diego está en el centro de San Diego, a 2 km de Estación de Amtrak San Diego – Santa Fe Depot y a 1,9 km de Museo Marítimo de San Diego, y ofrece wifi gratis. Este apartamento está a 2,8 km de Centro de Convenciones de San Diego y a 2,9 km de Museo USS Midway.

Este apartamento con aire acondicionado se compone de 1 dormitorio independiente, una cocina totalmente equipada con nevera y lavavajillas, y 1 baño. Hay toallas y ropa de cama en el apartamento.

Parque Balboa está a 3,6 km del alojamiento, y Zoo de San Diego está a 4,2 km. El aeropuerto (Aeropuerto internacional de San Diego) está a 3 km.",,32.724987,-117.159569,"[{'Personal': '8.7'}, {'Instalaciones y servicios': '8.7'}, {'Limpieza': '9.1'}, {'Confort': '8.9'}, {'Relación calidad-precio': '8.5'}, {'Ubicación': '8.7'}, {'WiFi gratis': '7.5'}]"
595,"370 Orange Avenue, Coronado, San Diego, CA 92118, Estados Unidos","El Rancho Motel se encuentra en Coronado. Dispone de habitaciones con conexión WiFi gratuita y se halla a 400 metros del centro comercial Coronado Ferry Landing.

Las habitaciones cuentan con aire acondicionado, TV de pantalla plana por cable, minibar y zona de comedor con microondas, nevera y hervidor eléctrico. El baño es privado e incluye secador de pelo y artículos de aseo gratuitos.

El Rancho Motel ofrece aparcamiento gratuito.

El motel se encuentra a 5,7 km de la playa de Coronado, a 1,4 km del centro comercial Coronado Shopping Plaza y a 5 km del aeropuerto internacional de San Diego.",,32.69489577,-117.17493203,"[{'Personal': '8.4'}, {'Instalaciones y servicios': '8.1'}, {'Limpieza': '8.3'}, {'Confort': '8.5'}, {'Relación calidad-precio': '8.4'}, {'Ubicación': '9.2'}, {'WiFi gratis': '8.1'}]"
596,"3991 Georgia Street, San Diego, 92103, Estados Unidos","Viva San Diego, que tiene vistas a la ciudad, dispone de alojamiento con instalaciones para deportes acuáticos y terraza a unos 1,6 km de Zoo de San Diego. Este apartamento ofrece wifi gratis y un balcón.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Se puede practicar golf en los alrededores.

Parque Balboa está a 1,8 km del alojamiento, y Parque estatal del Centro Histórico de San Diego está a 5,9 km. El aeropuerto (Aeropuerto internacional de San Diego) está a 5 km.","['¿Hay spa?', '¿Hay restaurante?', '¿Cómo y cuándo pago?', 'WiFi gratis', '¿Se sirven desayunos?', '¿Hay piscina?', '¿Cuáles son las condiciones sobre mascotas?', '¿Hay habitaciones con baño privado?', '¿Cuáles son las condiciones del WiFi?', '¿Puedo aparcar aquí?']",32.74590296,-117.14391741,"[{'Personal': '8.6'}, {'Instalaciones y servicios': '8.5'}, {'Limpieza': '8.8'}, {'Confort': '8.9'}, {'Relación calidad-precio': '8.8'}, {'Ubicación': '9.4'}, {'WiFi gratis': '7.5'}]"
597,"1445 Sixth Avenue, Centro de San Diego, San Diego, 92101, Estados Unidos",,"['Gimnasio', 'Adaptado personas de movilidad reducida', 'Tetera/cafetera en todas las habitaciones', 'WiFi gratis', 'Habitaciones sin humo', 'Recepción 24 horas', 'Desayuno', 'Parking', 'Terraza', 'Habitaciones familiares']",32.720697,-117.159169,"[{'Personal': '8.7'}, {'Instalaciones y servicios': '8.5'}, {'Limpieza': '8.8'}, {'Confort': '8.8'}, {'Relación calidad-precio': '8.0'}, {'Ubicación': '8.4'}, {'WiFi gratis': '8.9'}]"
598,"6705 La Jolla Boulevard, La Jolla, San Diego, CA 92037, Estados Unidos","Este hotel, situado a 20 minutos a pie de la playa de Coast Boulevard Park y a 16 km del centro de San Diego, cuenta con piscina al aire libre y bañera de hidromasaje. Las habitaciones presentan un diseño inspirado en la playa y tienen WiFi gratuita.

Todas las habitaciones del Holiday Inn Express and Suites La Jolla Beach Area disponen de nevera, microondas y cafetera. También se proporciona TV por cable.

El centro de negocios está abierto las 24 horas y ofrece servicio de fax y fotocopias junto al vestíbulo. Por las mañanas se sirve un desayuno continental caliente que incluye tortitas, huevos y zumos.

El Holiday Inn and Suites La Jolla Beach Area se encuentra a 5 minutos en coche del Museo de Arte Contemporáneo de San Diego. La Universidad de California en San Diego está a 6,4 km.

Se admiten mascotas por un suplemento único de 75 USD más impuestos. No se aplican restricciones de tamaño ni raza.",,32.82967003,-117.27679834,"[{'Personal': '8.6'}, {'Instalaciones y servicios': '8.2'}, {'Limpieza': '8.4'}, {'Confort': '8.5'}, {'Relación calidad-precio': '7.8'}, {'Ubicación': '8.9'}, {'WiFi gratis': '8.2'}]"
599,"8757 Rio San Diego Drive, Mission Valley, San Diego, CA 92108, Estados Unidos","Este Marriott está situado en California, a 16 minutos en coche del aeropuerto internacional de San Diego. Tiene piscina al aire libre con una cascada y cabañas privadas. También ofrece habitaciones luminosas con balcón privado.

Las habitaciones están decoradas en tonos suaves con detalles de color beige y cuentan con TV por cable con el canal de películas HBO. Asimismo, todas las habitaciones del San Diego Marriott Mission Valley cuentan con un set de café.

El restaurante DEN ofrece cocina americana y bajacaliforniana para el desayuno, el almuerzo y la cena.

Los huéspedes pueden relajarse alrededor de la hoguera que se encuentra en el exterior del hotel. Además, en la terraza de la piscina del Mission Valley San Diego Marriott hay una bañera de hidromasaje.

Este hotel Marriott se encuentra a 5,8 km del zoológico de San Diego y a 8,9 km de la Universidad de San Diego.",,32.77462252,-117.13974819,"[{'Personal': '8.6'}, {'Instalaciones y servicios': '8.4'}, {'Limpieza': '8.5'}, {'Confort': '8.5'}, {'Relación calidad-precio': '7.7'}, {'Ubicación': '8.7'}]"
600,"4045 University Avenue, Riverside, CA 92501, Estados Unidos","Este hotel de California está situado a media milla del centro de convenciones Riverside y cuenta con piscina al aire libre. Las habitaciones disponen de conexión Wi-Fi gratuita y TV por cable con canales HBO. El teatro Fox se encuentra a 5 minutos a pie del hotel.

Todas las habitaciones disponen de nevera y cafetera. También incluyen secador de pelo y utensilios de planchado.

El Raincross Hotel Riverside ofrece centro de negocios y recepción 24 horas. Hay varios restaurantes a poca distancia a pie.

El campo de golf Fairmount Park y la Universidad de California Riverside están a 2 millas del Raincross Hotel Riverside. El hotel está a menos de 15 minutos a pie del centro de convenciones Riverside.","['Adaptado personas de movilidad reducida', 'Tetera/cafetera en todas las habitaciones', 'Parking gratis', 'Habitaciones sin humo', 'Habitaciones familiares']",33.98402789,-117.37840444,"[{'Personal': '8.8'}, {'Instalaciones y servicios': '8.2'}, {'Limpieza': '8.7'}, {'Confort': '8.5'}, {'Relación calidad-precio': '8.3'}, {'Ubicación': '8.6'}]"
601,"4250 Riverwalk Parkway, Riverside, CA 92505, Estados Unidos","Este hotel se encuentra a 9,6 km del centro de Corona, a 12,8 km del centro de Riverside y ofrece piscina al aire libre, bañera de hidromasaje, gimnasio y habitaciones con TV de pantalla plana de 32 pulgadas.

Las habitaciones del Hampton Inn & Suites Riverside/Corona East incluyen escritorio, cafetera y conexión Wi-Fi gratuita.

El Hampton Inn Corona sirve desayuno diario y dispone de tienda.

El Riverside Hampton Inn se encuentra a 1,6 km de la universidad La Sierra University, a 48,2 km del parque Disneyland y a 35,4 km del aeropuerto internacional de Ontario.",,33.90431325,-117.49523342,"[{'Personal': '8.7'}, {'Instalaciones y servicios': '8.5'}, {'Limpieza': '8.6'}, {'Confort': '8.7'}, {'Relación calidad-precio': '8.2'}, {'Ubicación': '8.9'}, {'WiFi gratis': '7.7'}]"
602,"Mission Beach, San Diego, 92109, Estados Unidos","MB-3775 - North Mission Magic se encuentra en San Diego, a 2 min a pie de Sail Bay Beach y a 500 metros de Pacific Beach, en una zona donde se puede practicar ciclismo. Está a pocos pasos de Mission Beach y dispone de wifi gratis, además de cajero automático.

El apartamento tiene 3 dormitorios, 2 baños, ropa de cama, toallas, TV con canales por cable, zona de comedor, cocina totalmente equipada y balcón con vistas al mar.

SeaWorld de San Diego está a 5,2 km del alojamiento, y Parque estatal del Centro Histórico de San Diego está a 8 km. El aeropuerto más cercano (Aeropuerto internacional de San Diego) está a 8 km.","['Tostadora', 'Horno', 'Parking en el alojamiento', 'Fogones', 'WiFi gratis', 'Habitaciones sin humo', 'Cafetera']",32.78419,-117.25367,"[{'Personal': '8.8'}, {'Instalaciones y servicios': '9.0'}, {'Limpieza': '8.3'}, {'Confort': '8.8'}, {'Relación calidad-precio': '8.5'}, {'Ubicación': '9.8'}, {'WiFi gratis': '7.5'}]"
603,"3927 Van Buren Place, Culver City, Los Ángeles, CA 90232, Estados Unidos",,"['Bar', 'Adaptado personas de movilidad reducida', 'Servicio de habitaciones', 'WiFi gratis', 'Restaurante', 'Habitaciones sin humo', 'Parking privado', 'Recepción 24 horas', 'Terraza', 'Muy buen desayuno']",34.022964,-118.393467,"[{'Personal': '8.8'}, {'Instalaciones y servicios': '8.4'}, {'Limpieza': '8.7'}, {'Confort': '8.9'}, {'Relación calidad-precio': '7.8'}, {'Ubicación': '9.1'}, {'WiFi gratis': '7.8'}]"
604,"12311 Santa Monica Boulevard, Los Ángeles, CA 90025, Estados Unidos","Found Santa Monica powered by Sonder está muy bien situado en el barrio de West Los Angeles, Los Ángeles, a 5,5 km de Muelle de Santa Mónica, a 5,5 km de Pacific Park y a 8,4 km de Paseo marítimo de Venice Beach. Este hotel de 3 estrellas tiene habitaciones con aire acondicionado, baño privado y wifi gratis. Este alojamiento libre de humo se encuentra a 4,3 km de Third Street Promenade.

Todas las unidades de este alojamiento están equipadas con cafetera. En el hotel, todas las habitaciones disponen de ropa de cama y toallas.

Getty Center está a 8,8 km del alojamiento, y Museo del Automóvil Petersen está a 11 km. El aeropuerto más cercano (Aeropuerto internacional de Los Ángeles) está a 15 km.",,34.03984718,-118.46585058,"[{'Personal': '8.8'}, {'Instalaciones y servicios': '8.3'}, {'Limpieza': '8.7'}, {'Confort': '8.6'}, {'Relación calidad-precio': '8.2'}, {'Ubicación': '8.3'}, {'WiFi gratis': '8.5'}]"
605,"13534 Bali Way, Los Ángeles, CA 90292, Estados Unidos",,"['Gimnasio', 'Bar', 'Adaptado personas de movilidad reducida', '2 piscinas', 'Tetera/cafetera en todas las habitaciones', 'WiFi gratis', 'Restaurante', 'Habitaciones sin humo', 'Parking privado', 'Habitaciones familiares']",33.98048265,-118.44464153,"[{'Personal': '8.3'}, {'Instalaciones y servicios': '8.3'}, {'Limpieza': '8.7'}, {'Confort': '8.7'}, {'Relación calidad-precio': '7.4'}, {'Ubicación': '9.0'}, {'WiFi gratis': '8.4'}]"
606,"431 Ocean Front Walk, Venice Beach, Los Ángeles, CA 90291, Estados Unidos","Este establecimiento está situado en el paseo marítimo de la famosa playa de Venice, en California. Ofrece un restaurante que sirve desayunos, comidas y cenas en las habitaciones y conexión Wi-Fi gratuita.

Las modernas y amplias habitaciones del Su Casa Venice Beach disponen de TV de pantalla plana con canales de películas HBO, reproductor de DVD y cocina o zona de cocina bien equipada. Todas cuentan con un sistema de control de temperatura y algunas gozan de vistas al océano Pacífico.

El Venice Beach Su Casa alberga el café grill Figtree’s, que elabora sus platos con ingredientes orgánicos y sirve un menú con tortillas, sándwiches y platos de pasta. El café Figtree’s ofrece cerveza y vino y cuenta con un patio donde podrá relajarse mientras ve pasar a la gente.

El paseo de la calle 3ª de Santa Mónica se encuentra a 10 minutos en coche y el Santa Monica College, a 5 km de Su Casa at Venice Beach. El aeropuerto internacional de Los Ángeles está a 15 minutos en coche.","['Aire acondicionado', 'Bar', 'Situado frente a la playa', 'Servicio de habitaciones', 'Servicio de limpieza diario', 'WiFi gratis', 'Restaurante', 'Habitaciones sin humo', 'Calefacción', 'Habitaciones familiares']",33.99332178,-118.47921252,"[{'Personal': '9.0'}, {'Instalaciones y servicios': '8.2'}, {'Limpieza': '8.6'}, {'Confort': '8.7'}, {'Relación calidad-precio': '7.9'}, {'Ubicación': '9.0'}, {'WiFi gratis': '8.4'}]"
607,"1762 Vista del Mar Avenue, Hollywood, Los Ángeles, 90028, Estados Unidos","El Hollywood Hills Suites, que goza de una ubicación céntrica, a 1 calle del Hollywood & Vine y a 5-15 minutos a pie de numerosos lugares de interés de Hollywood, ofrece apartamentos con balcón o porche, WiFi, lavadora, patio con barbacoa y aparcamiento gratuito.

Los alojamientos también disponen de aire acondicionado y zona de salón comedor. Algunos incluyen terraza o balcón con vistas a la ciudad. También cuentan con cocina con horno, microondas, cafetera y hervidor de agua. El baño privado está equipado con artículos de aseo gratuitos, secador de pelo y toallas. Las toallas y la ropa de cama están incluidas.

En el Hollywood Hills Suites hay terraza y servicio de entrega de comestibles.

La zona es ideal para practicar golf y ciclismo. Asimismo, el Teatro Dolby se encuentra a 1,4 km del Hollywood Hills Suites. El aeropuerto Bob Hope, el más cercano, está ubicado a 11 km del Hollywood Hills Suites.",,34.10339755,-118.32377683,"[{'Personal': '9.1'}, {'Instalaciones y servicios': '8.2'}, {'Limpieza': '8.2'}, {'Confort': '8.4'}, {'Relación calidad-precio': '8.2'}, {'Ubicación': '9.2'}, {'WiFi gratis': '9.7'}]"
608,"4360 Via Marina, Los Ángeles, 90292, Estados Unidos","Residence Inn by Marriott Marina del Rey está en Los Ángeles, a 8 min a pie de Venice Beach, y dispone de alojamiento con bicicletas gratis, parking privado, centro de fitness y terraza. El alojamiento tiene un bar y un restaurante que sirve cocina americana. Este alojamiento libre de humo se encuentra a 8 min a pie de Playa de Marina Del Rey.

Algunas de las habitaciones también ofrecen zona de cocina con nevera y microondas.

Hay un centro de negocios en el hotel. En la recepción 24 horas se habla inglés y español, y el personal estará encantado de dar consejos sobre la zona.

Paseo marítimo de Venice Beach está a 2,3 km del alojamiento, y Muelle de Santa Mónica está a 6 km. El aeropuerto más cercano (Aeropuerto internacional de Los Ángeles) está a 8 km.","['Gimnasio', 'Bar', 'Adaptado personas de movilidad reducida', 'Terraza', 'Restaurante', 'Habitaciones sin humo', 'Parking privado', 'Recepción 24 horas', 'Desayuno', 'Piscina al aire libre']",33.975276,-118.458341,"[{'Personal': '8.0'}, {'Instalaciones y servicios': '8.7'}, {'Limpieza': '8.9'}, {'Confort': '9.0'}, {'Relación calidad-precio': '7.5'}, {'Ubicación': '8.9'}]"
609,"615 Broadway, Chinatown, San Francisco, CA 94133, Estados Unidos","El SW hotel está situado entre los barrios de Chinatown y North Beach, en San Francisco, a 2 calles de la red de tranvía de la ciudad.

Este hotel cuenta con recepción 24 horas. Asimismo, hay servicio de conserjería.

La zona de North Beach y la emblemática Torre Coit están a 10 minutos a pie del establecimiento. Las tiendas y los sitios para comer de Union Square quedan a solo 1,6 km.",,37.79770739,-122.40729354,"[{'Personal': '9.3'}, {'Instalaciones y servicios': '8.1'}, {'Limpieza': '8.8'}, {'Confort': '8.6'}, {'Relación calidad-precio': '8.3'}, {'Ubicación': '9.0'}, {'WiFi gratis': '8.8'}]"
610,"2755 Lombard Street, Marina District, San Francisco, CA 94123, Estados Unidos","El Travelodge by Wyndham Presidio San Francisco está a menos de 1 minuto a pie del área recreativa nacional de Presidio, en una zona tranquila de San Francisco, y ofrece vistas al centro de San Francisco. El establecimiento alberga habitaciones con WiFi gratuita y sirve desayuno gratuito todos los días.

Las habitaciones del motel disponen de nevera, cafetera y TV por cable con canales de películas HBO.

El Travelodge by Wyndham Presidio San Francisco se encuentra a 10 minutos a pie del palacio de bellas artes y del Exploratorium. El servicio de transporte público conecta con el barrio cercano de Fisherman's Wharf, el centro comercial Pier 39 y la plaza Ghirardelli Square, entre otros lugares. Los huéspedes pueden hacer senderismo o pasear en bicicleta por las instalaciones del Área Recreativa Nacional de Presidio.","['Adaptado personas de movilidad reducida', 'Tetera/cafetera en todas las habitaciones', 'WiFi gratis', 'Habitaciones sin humo', 'Recepción 24 horas', 'Calefacción', 'Habitaciones familiares', 'Muy buen desayuno']",37.79841527,-122.44684942,"[{'Personal': '9.1'}, {'Instalaciones y servicios': '7.9'}, {'Limpieza': '8.3'}, {'Confort': '8.3'}, {'Relación calidad-precio': '8.1'}, {'Ubicación': '9.1'}, {'WiFi gratis': '8.5'}]"
611,"2095 Lombard St, Marina District, San Francisco, CA 94123, Estados Unidos","El Chelsea Inn goza de una ubicación céntrica entre el puente Golden Gate y el muelle de los Pescadores, a 1,4 km de la plaza Ghirardelli y a 1,5 km de la calle Lombard. Hay WiFi gratuita en todas las habitaciones.

Las habitaciones están equipadas con ventanas de doble acristalamiento, TV de pantalla plana, aire acondicionado, cafetera, zona de estar y zona de trabajo. Hay baño con artículos de aseo gratuitos y secador de pelo.

El establecimiento dispone de recepción 24 horas. Hay aparcamiento cubierto gratuito.

El Chelsea Inn se encuentra a 2,5 km del Pier 39, a 2,6 km de la torre Coit y a 21 km del aeropuerto internacional de San Francisco.","['Ascensor', 'Adaptado personas de movilidad reducida', 'Tetera/cafetera en todas las habitaciones', 'WiFi gratis', 'Parking gratis', 'Habitaciones sin humo', 'Recepción 24 horas', 'Calefacción']",37.79984321,-122.43578945,"[{'Personal': '8.6'}, {'Instalaciones y servicios': '8.0'}, {'Limpieza': '8.5'}, {'Confort': '8.5'}, {'Relación calidad-precio': '8.3'}, {'Ubicación': '9.0'}, {'WiFi gratis': '8.6'}]"
612,"2500 Mason Street, Fisherman's Wharf, San Francisco, CA 94133, Estados Unidos","El Hotel Riu Plaza Fisherman's Wharf se encuentra a 10 minutos a pie del Pier 39 y ofrece un alojamiento familiar para no fumadores con piscina al aire libre. Las habitaciones están equipadas con TV de pantalla plana de 49 pulgadas.

Las habitaciones del Hotel Riu Plaza Fisherman's Wharf también incluyen aire acondicionado, utensilios de planchado, caja fuerte, set de té y café, camas deluxe, escritorio amplio y silla.

Los huéspedes podrán relajarse junto a las hogueras al aire libre. Además, el personal del servicio de conserjería organiza rutas vinícolas y excursiones por la bahía. El establecimiento dispone de WiFi gratuita en el vestíbulo, Hay centro de negocios e instalaciones para eventos.

El bar Northpoint está abierto desde las 18:00 hasta las 00:00.

La gastronomía de este alojamiento de Pier 39 nunca defrauda. Por las mañanas se sirve un desayuno buffet americano delicioso para empezar el día con energía. El Grab & Go cuenta con algunas mesas y sillas y es perfecto para pedir algo de la carta mientras se trabaja con el ordenador portátil o para tomarse un descanso. El bar del Hotel Riu Plaza Fisherman's Wharf ofrece bebidas y aperitivos por la tarde.

El Hotel Riu Plaza Fisherman's Wharf se encuentra a 500 metros del centro comercial The Cannery. a 6 km del emblemático Puente Golden Gate La plaza Ghirardelli se sitúa a 12 minutos a pie.","['Gimnasio', 'Bar', 'Adaptado personas de movilidad reducida', 'Buen desayuno', 'Tetera/cafetera en todas las habitaciones', 'WiFi gratis', 'Habitaciones sin humo', 'Recepción 24 horas', 'Parking', 'Piscina al aire libre']",37.80699906,-122.41348274,"[{'Personal': '8.6'}, {'Instalaciones y servicios': '8.4'}, {'Limpieza': '8.7'}, {'Confort': '8.8'}, {'Relación calidad-precio': '7.9'}, {'Ubicación': '9.4'}, {'WiFi gratis': '8.2'}]"
613,"2500 Mason Street, Fisherman's Wharf, San Francisco, CA 94133, Estados Unidos","El Hotel Riu Plaza Fisherman's Wharf se encuentra a 10 minutos a pie del Pier 39 y ofrece un alojamiento familiar para no fumadores con piscina al aire libre. Las habitaciones están equipadas con TV de pantalla plana de 49 pulgadas.

Las habitaciones del Hotel Riu Plaza Fisherman's Wharf también incluyen aire acondicionado, utensilios de planchado, caja fuerte, set de té y café, camas deluxe, escritorio amplio y silla.

Los huéspedes podrán relajarse junto a las hogueras al aire libre. Además, el personal del servicio de conserjería organiza rutas vinícolas y excursiones por la bahía. El establecimiento dispone de WiFi gratuita en el vestíbulo, Hay centro de negocios e instalaciones para eventos.

El bar Northpoint está abierto desde las 18:00 hasta las 00:00.

La gastronomía de este alojamiento de Pier 39 nunca defrauda. Por las mañanas se sirve un desayuno buffet americano delicioso para empezar el día con energía. El Grab & Go cuenta con algunas mesas y sillas y es perfecto para pedir algo de la carta mientras se trabaja con el ordenador portátil o para tomarse un descanso. El bar del Hotel Riu Plaza Fisherman's Wharf ofrece bebidas y aperitivos por la tarde.

El Hotel Riu Plaza Fisherman's Wharf se encuentra a 500 metros del centro comercial The Cannery. a 6 km del emblemático Puente Golden Gate La plaza Ghirardelli se sitúa a 12 minutos a pie.","['Gimnasio', 'Bar', 'Adaptado personas de movilidad reducida', 'Buen desayuno', 'Tetera/cafetera en todas las habitaciones', 'WiFi gratis', 'Habitaciones sin humo', 'Recepción 24 horas', 'Parking', 'Piscina al aire libre']",37.80699906,-122.41348274,"[{'Personal': '8.6'}, {'Instalaciones y servicios': '8.4'}, {'Limpieza': '8.7'}, {'Confort': '8.8'}, {'Relación calidad-precio': '7.9'}, {'Ubicación': '9.4'}, {'WiFi gratis': '8.2'}]"
614,"3100 Camino Del Rio Court, Bakersfield, CA 93308, Estados Unidos","El casino Eagle Mountain y el Rabobank Arena están a pocos minutos.

El Doubletree Hotel Bakersfield ofrece habitaciones con nevera y cafetera. También incluyen soporte para MP3 y escritorio.

El Bakersfield Doubletree Hotel cuenta con piscina al aire libre y centro de fitness.

La zona de salón del bar está abierta para el desayuno y la cena.",,35.38215082,-119.04680818,"[{'Personal': '8.5'}, {'Instalaciones y servicios': '8.4'}, {'Limpieza': '8.7'}, {'Confort': '8.7'}, {'Relación calidad-precio': '8.1'}, {'Ubicación': '8.4'}, {'WiFi gratis': '8.1'}]"
615,"2400 Camino del Rio Court, Bakersfield, CA 93308, Estados Unidos",,"['Gimnasio', 'Adaptado personas de movilidad reducida', 'WiFi gratis', 'Parking gratis', 'Habitaciones sin humo', 'Recepción 24 horas', 'Desayuno', 'Piscina al aire libre', 'Habitaciones familiares']",35.38041228,-119.04607594,"[{'Personal': '8.6'}, {'Instalaciones y servicios': '8.4'}, {'Limpieza': '8.8'}, {'Confort': '8.7'}, {'Relación calidad-precio': '8.2'}, {'Ubicación': '8.4'}, {'WiFi gratis': '8.8'}]"
616,"15011 Newport Avenue, Tustin, CA 92780, Estados Unidos","Este hotel se encuentra a 15 minutos en coche de Disneyland y ofrece piscina al aire libre, bañera de hidromasaje, un desayuno todos los días y habitaciones con TV de pantalla plana vía satélite.

Las habitaciones del Fairfield Inn and Suites Santa Ana Tustin también disponen de conexión Wi-Fi gratuita y set de café. Algunas habitaciones cuentan con zona de estar independiente con sofá cama.

El Santa Ana Tustin Fairfield Inn and Suites cuenta con centro de fitness y centro de negocios. Además, ofrece servicio de lavandería.

El hotel se sitúa a 4,8 km del zoológico de Santa Ana y a 45 minutos en coche del aeropuerto internacional de Los Ángeles.",,33.7256856,-117.8331163,"[{'Personal': '8.8'}, {'Instalaciones y servicios': '8.5'}, {'Limpieza': '8.6'}, {'Confort': '8.6'}, {'Relación calidad-precio': '8.1'}, {'Ubicación': '8.5'}, {'WiFi gratis': '7.5'}]"
617,"34630 Pacific Coast Highway, Capistrano Beach, CA 92624, Estados Unidos",,"['Tetera/cafetera en todas las habitaciones', 'Habitaciones sin humo', 'Parking privado', 'WiFi', 'Piscina al aire libre']",33.45945912,-117.67392218,"[{'Personal': '8.4'}, {'Instalaciones y servicios': '8.4'}, {'Limpieza': '8.9'}, {'Confort': '8.8'}, {'Relación calidad-precio': '8.3'}, {'Ubicación': '9.0'}]"
